,num_asian,num_black,num_hisp,num_multi
22044,113.0,68.0,109.0,0.0
22045,113.0,68.0,109.0,0.0
22046,113.0,68.0,109.0,0.0
22047,113.0,68.0,109.0,0.0
22048,113.0,68.0,109.0,0.0
22049,113.0,68.0,109.0,0.0
22050,113.0,68.0,109.0,0.0
22051,113.0,68.0,109.0,0.0
22052,113.0,68.0,109.0,0.0
22053,113.0,68.0,109.0,0.0
22054,113.0,68.0,109.0,0.0
22055,113.0,68.0,109.0,0.0
22056,113.0,68.0,109.0,0.0
22057,113.0,68.0,109.0,0.0
22058,113.0,68.0,109.0,0.0
22059,113.0,68.0,109.0,0.0
22060,113.0,68.0,109.0,0.0
22061,129.0,90.0,103.0,0.0
22062,129.0,90.0,103.0,0.0
22063,129.0,90.0,103.0,0.0
22064,129.0,90.0,103.0,0.0
22065,129.0,90.0,103.0,0.0
22066,129.0,90.0,103.0,0.0
22067,129.0,90.0,103.0,0.0
22068,129.0,90.0,103.0,0.0
22069,129.0,90.0,103.0,0.0
22070,129.0,90.0,103.0,0.0
22071,129.0,90.0,103.0,0.0
22072,129.0,90.0,103.0,0.0
22073,136.0,81.0,117.0,0.0
22074,136.0,81.0,117.0,0.0
22075,136.0,81.0,117.0,0.0
22076,136.0,81.0,117.0,0.0
22077,136.0,81.0,117.0,0.0
22078,136.0,81.0,117.0,0.0
22079,136.0,81.0,117.0,0.0
22080,136.0,81.0,117.0,0.0
22081,136.0,81.0,117.0,0.0
22082,139.0,86.0,57.0,17.0
22083,139.0,86.0,57.0,17.0
22084,139.0,86.0,57.0,17.0
22085,139.0,86.0,57.0,17.0
22086,139.0,86.0,57.0,17.0
22087,139.0,86.0,57.0,17.0
22088,139.0,86.0,57.0,17.0
22089,139.0,86.0,57.0,17.0
22090,139.0,86.0,57.0,17.0
22091,139.0,86.0,57.0,17.0
22092,139.0,86.0,57.0,17.0
22093,139.0,86.0,57.0,17.0
22094,139.0,86.0,57.0,17.0
22095,139.0,86.0,57.0,17.0
22096,139.0,86.0,57.0,17.0
22097,121.0,98.0,104.0,34.0
22098,121.0,98.0,104.0,34.0
22099,121.0,98.0,104.0,34.0
22100,121.0,98.0,104.0,34.0
22101,121.0,98.0,104.0,34.0
22102,121.0,98.0,104.0,34.0
22103,121.0,98.0,104.0,34.0
22104,121.0,98.0,104.0,34.0
22105,121.0,98.0,104.0,34.0
22106,126.0,101.0,133.0,49.0
22107,126.0,101.0,133.0,49.0
22108,126.0,101.0,133.0,49.0
22109,126.0,101.0,133.0,49.0
22110,126.0,101.0,133.0,49.0
22111,126.0,101.0,133.0,49.0
22112,126.0,101.0,133.0,49.0
22113,126.0,101.0,133.0,49.0
22114,126.0,101.0,133.0,49.0
22115,119.0,104.0,177.0,75.0
22116,119.0,104.0,177.0,75.0
22117,119.0,104.0,177.0,75.0
22118,119.0,104.0,177.0,75.0
22119,119.0,104.0,177.0,75.0
22120,119.0,104.0,177.0,75.0
22121,119.0,104.0,177.0,75.0
22122,119.0,104.0,177.0,75.0
22123,119.0,104.0,177.0,75.0
22124,126.0,101.0,211.0,96.0
22125,126.0,101.0,211.0,96.0
22126,126.0,101.0,211.0,96.0
22127,126.0,101.0,211.0,96.0
22128,126.0,101.0,211.0,96.0
22129,126.0,101.0,211.0,96.0
22130,126.0,101.0,211.0,96.0
22131,126.0,101.0,211.0,96.0
22132,126.0,101.0,211.0,96.0
22133,117.0,102.0,230.0,116.0
22134,117.0,102.0,230.0,116.0
22135,117.0,102.0,230.0,116.0
22136,117.0,102.0,230.0,116.0
22137,117.0,102.0,230.0,116.0
22138,117.0,102.0,230.0,116.0
22139,117.0,102.0,230.0,116.0
22140,117.0,102.0,230.0,116.0
22141,117.0,102.0,230.0,116.0
22142,125.0,102.0,265.0,145.0
22143,125.0,102.0,265.0,145.0
22144,125.0,102.0,265.0,145.0
22145,125.0,102.0,265.0,145.0
22146,125.0,102.0,265.0,145.0
22147,125.0,102.0,265.0,145.0
22148,125.0,102.0,265.0,145.0
22149,125.0,102.0,265.0,145.0
22150,125.0,102.0,265.0,145.0
22151,106.0,300.0,606.0,0.0
22152,128.0,275.0,650.0,5.0
22153,128.0,275.0,650.0,5.0
22154,128.0,275.0,650.0,5.0
22155,171.0,252.0,769.0,99.0
22156,171.0,252.0,769.0,99.0
22157,171.0,252.0,769.0,99.0
22158,171.0,252.0,769.0,99.0
22159,171.0,252.0,769.0,99.0
22160,171.0,252.0,769.0,99.0
22161,171.0,252.0,769.0,99.0
22162,129.0,267.0,615.0,0.0
22163,129.0,267.0,615.0,0.0
22164,129.0,267.0,615.0,0.0
22165,129.0,267.0,615.0,0.0
22166,106.0,273.0,605.0,0.0
22167,106.0,273.0,605.0,0.0
22168,106.0,273.0,605.0,0.0
22169,135.0,275.0,705.0,22.0
22170,135.0,275.0,705.0,22.0
22171,135.0,275.0,705.0,22.0
22172,135.0,275.0,705.0,22.0
22173,135.0,275.0,705.0,22.0
22174,127.0,295.0,748.0,31.0
22175,127.0,295.0,748.0,31.0
22176,127.0,295.0,748.0,31.0
22177,121.0,303.0,761.0,47.0
22178,121.0,303.0,761.0,47.0
22179,121.0,303.0,761.0,47.0
22180,112.0,301.0,802.0,68.0
22181,112.0,301.0,802.0,68.0
22182,112.0,301.0,802.0,68.0
22183,114.0,290.0,847.0,83.0
22184,114.0,290.0,847.0,83.0
22185,114.0,290.0,847.0,83.0
22186,108.0,296.0,875.0,94.0
22187,108.0,296.0,875.0,94.0
22188,108.0,296.0,875.0,94.0
22189,110.0,323.0,914.0,100.0
22190,110.0,323.0,914.0,100.0
22191,110.0,323.0,914.0,100.0
22233,109.0,119.0,267.0,0.0
22234,141.0,189.0,325.0,0.0
22235,141.0,189.0,325.0,0.0
22236,141.0,189.0,325.0,0.0
22237,151.0,206.0,335.0,31.0
22238,151.0,206.0,335.0,31.0
22239,151.0,206.0,335.0,31.0
22240,151.0,206.0,335.0,31.0
22241,151.0,206.0,335.0,31.0
22242,151.0,206.0,335.0,31.0
22243,151.0,206.0,335.0,31.0
22244,163.0,222.0,367.0,3.0
22245,163.0,222.0,367.0,3.0
22246,163.0,222.0,367.0,3.0
22247,163.0,222.0,367.0,3.0
22248,176.0,237.0,384.0,0.0
22249,176.0,237.0,384.0,0.0
22250,176.0,237.0,384.0,0.0
22251,182.0,222.0,420.0,27.0
22252,182.0,222.0,420.0,27.0
22253,182.0,222.0,420.0,27.0
22254,182.0,222.0,420.0,27.0
22255,182.0,222.0,420.0,27.0
22256,168.0,208.0,450.0,42.0
22257,168.0,208.0,450.0,42.0
22258,168.0,208.0,450.0,42.0
22259,161.0,207.0,452.0,45.0
22260,161.0,207.0,452.0,45.0
22261,161.0,207.0,452.0,45.0
22262,149.0,192.0,473.0,55.0
22263,149.0,192.0,473.0,55.0
22264,149.0,192.0,473.0,55.0
22265,167.0,200.0,491.0,57.0
22266,167.0,200.0,491.0,57.0
22267,167.0,200.0,491.0,57.0
22268,162.0,190.0,537.0,82.0
22269,162.0,190.0,537.0,82.0
22270,162.0,190.0,537.0,82.0
22271,165.0,196.0,571.0,87.0
22272,165.0,196.0,571.0,87.0
22273,165.0,196.0,571.0,87.0
22274,181.0,597.0,580.0,0.0
22275,181.0,597.0,580.0,0.0
22276,181.0,597.0,580.0,0.0
22277,112.0,700.0,704.0,32.0
22278,112.0,700.0,704.0,32.0
22279,112.0,700.0,704.0,32.0
22280,112.0,700.0,704.0,32.0
22281,112.0,700.0,704.0,32.0
22282,112.0,700.0,704.0,32.0
22283,112.0,700.0,704.0,32.0
22284,112.0,700.0,704.0,32.0
22285,112.0,700.0,704.0,32.0
22286,126.0,657.0,708.0,54.0
22287,126.0,657.0,708.0,54.0
22288,126.0,657.0,708.0,54.0
22289,126.0,657.0,708.0,54.0
22290,126.0,657.0,708.0,54.0
22291,126.0,657.0,708.0,54.0
22292,126.0,657.0,708.0,54.0
22293,126.0,657.0,708.0,54.0
22294,126.0,657.0,708.0,54.0
22295,126.0,657.0,708.0,54.0
22296,126.0,657.0,708.0,54.0
22297,126.0,657.0,708.0,54.0
22298,126.0,657.0,708.0,54.0
22299,126.0,657.0,708.0,54.0
22300,126.0,657.0,708.0,54.0
22301,126.0,657.0,708.0,54.0
22302,126.0,657.0,708.0,54.0
22303,126.0,657.0,708.0,54.0
22304,126.0,657.0,708.0,54.0
22305,126.0,657.0,708.0,54.0
22306,126.0,657.0,708.0,54.0
22307,136.0,642.0,731.0,93.0
22308,136.0,642.0,731.0,93.0
22309,136.0,642.0,731.0,93.0
22310,136.0,642.0,731.0,93.0
22311,136.0,642.0,731.0,93.0
22312,136.0,642.0,731.0,93.0
22313,136.0,642.0,731.0,93.0
22314,136.0,642.0,731.0,93.0
22315,136.0,642.0,731.0,93.0
22316,136.0,642.0,731.0,93.0
22317,136.0,642.0,731.0,93.0
22318,136.0,642.0,731.0,93.0
22319,145.0,663.0,733.0,66.0
22320,145.0,663.0,733.0,66.0
22321,145.0,663.0,733.0,66.0
22322,145.0,663.0,733.0,66.0
22323,145.0,663.0,733.0,66.0
22324,145.0,663.0,733.0,66.0
22325,145.0,663.0,733.0,66.0
22326,145.0,663.0,733.0,66.0
22327,145.0,663.0,733.0,66.0
22328,133.0,624.0,881.0,87.0
22329,133.0,624.0,881.0,87.0
22330,133.0,624.0,881.0,87.0
22331,133.0,624.0,881.0,87.0
22332,133.0,624.0,881.0,87.0
22333,133.0,624.0,881.0,87.0
22334,133.0,624.0,881.0,87.0
22335,133.0,624.0,881.0,87.0
22336,133.0,624.0,881.0,87.0
22337,133.0,624.0,881.0,87.0
22338,133.0,624.0,881.0,87.0
22339,133.0,624.0,881.0,87.0
22340,133.0,624.0,881.0,87.0
22341,133.0,624.0,881.0,87.0
22342,133.0,624.0,881.0,87.0
22343,143.0,615.0,886.0,110.0
22344,143.0,615.0,886.0,110.0
22345,143.0,615.0,886.0,110.0
22346,143.0,615.0,886.0,110.0
22347,143.0,615.0,886.0,110.0
22348,143.0,615.0,886.0,110.0
22349,143.0,615.0,886.0,110.0
22350,143.0,615.0,886.0,110.0
22351,143.0,615.0,886.0,110.0
22352,147.0,574.0,913.0,129.0
22353,147.0,574.0,913.0,129.0
22354,147.0,574.0,913.0,129.0
22355,147.0,574.0,913.0,129.0
22356,147.0,574.0,913.0,129.0
22357,147.0,574.0,913.0,129.0
22358,147.0,574.0,913.0,129.0
22359,147.0,574.0,913.0,129.0
22360,147.0,574.0,913.0,129.0
22361,132.0,537.0,898.0,107.0
22362,132.0,537.0,898.0,107.0
22363,132.0,537.0,898.0,107.0
22364,132.0,537.0,898.0,107.0
22365,132.0,537.0,898.0,107.0
22366,132.0,537.0,898.0,107.0
22367,132.0,537.0,898.0,107.0
22368,132.0,537.0,898.0,107.0
22369,132.0,537.0,898.0,107.0
22370,131.0,507.0,841.0,105.0
22371,131.0,507.0,841.0,105.0
22372,131.0,507.0,841.0,105.0
22373,131.0,507.0,841.0,105.0
22374,131.0,507.0,841.0,105.0
22375,131.0,507.0,841.0,105.0
22376,131.0,507.0,841.0,105.0
22377,131.0,507.0,841.0,105.0
22378,131.0,507.0,841.0,105.0
22379,114.0,492.0,811.0,106.0
22380,114.0,492.0,811.0,106.0
22381,114.0,492.0,811.0,106.0
22382,114.0,492.0,811.0,106.0
22383,114.0,492.0,811.0,106.0
22384,114.0,492.0,811.0,106.0
22385,114.0,492.0,811.0,106.0
22386,114.0,492.0,811.0,106.0
22387,114.0,492.0,811.0,106.0
22388,124.0,507.0,855.0,108.0
22389,124.0,507.0,855.0,108.0
22390,124.0,507.0,855.0,108.0
22391,124.0,507.0,855.0,108.0
22392,124.0,507.0,855.0,108.0
22393,124.0,507.0,855.0,108.0
22394,124.0,507.0,855.0,108.0
22395,124.0,507.0,855.0,108.0
22396,124.0,507.0,855.0,108.0
22397,65.0,125.0,273.0,0.0
22398,80.0,139.0,310.0,0.0
22399,80.0,139.0,310.0,0.0
22400,80.0,139.0,310.0,0.0
22401,85.0,147.0,342.0,13.0
22402,85.0,147.0,342.0,13.0
22403,85.0,147.0,342.0,13.0
22404,85.0,147.0,342.0,13.0
22405,85.0,147.0,342.0,13.0
22406,85.0,147.0,342.0,13.0
22407,85.0,147.0,342.0,13.0
22408,97.0,145.0,367.0,16.0
22409,97.0,145.0,367.0,16.0
22410,97.0,145.0,367.0,16.0
22411,97.0,145.0,367.0,16.0
22412,103.0,161.0,297.0,0.0
22413,103.0,161.0,297.0,0.0
22414,103.0,161.0,297.0,0.0
22415,105.0,132.0,416.0,14.0
22416,105.0,132.0,416.0,14.0
22417,105.0,132.0,416.0,14.0
22418,105.0,132.0,416.0,14.0
22419,105.0,132.0,416.0,14.0
22420,109.0,132.0,451.0,22.0
22421,109.0,132.0,451.0,22.0
22422,109.0,132.0,451.0,22.0
22423,118.0,124.0,501.0,28.0
22424,118.0,124.0,501.0,28.0
22425,118.0,124.0,501.0,28.0
22426,102.0,125.0,498.0,36.0
22427,102.0,125.0,498.0,36.0
22428,102.0,125.0,498.0,36.0
22429,116.0,117.0,517.0,40.0
22430,116.0,117.0,517.0,40.0
22431,116.0,117.0,517.0,40.0
22432,115.0,121.0,558.0,39.0
22433,115.0,121.0,558.0,39.0
22434,115.0,121.0,558.0,39.0
22435,114.0,125.0,586.0,37.0
22436,114.0,125.0,586.0,37.0
22437,114.0,125.0,586.0,37.0
22438,42.0,157.0,208.0,0.0
22439,24.0,109.0,190.0,29.0
22440,24.0,109.0,190.0,29.0
22441,24.0,109.0,190.0,29.0
22442,16.0,115.0,234.0,44.0
22443,16.0,115.0,234.0,44.0
22444,16.0,115.0,234.0,44.0
22445,16.0,115.0,234.0,44.0
22446,16.0,115.0,234.0,44.0
22447,16.0,115.0,234.0,44.0
22448,16.0,115.0,234.0,44.0
22449,30.0,136.0,217.0,1.0
22450,30.0,136.0,217.0,1.0
22451,30.0,136.0,217.0,1.0
22452,30.0,136.0,217.0,1.0
22453,37.0,143.0,232.0,0.0
22454,37.0,143.0,232.0,0.0
22455,37.0,143.0,232.0,0.0
22456,29.0,122.0,231.0,27.0
22457,29.0,122.0,231.0,27.0
22458,29.0,122.0,231.0,27.0
22459,29.0,122.0,231.0,27.0
22460,29.0,122.0,231.0,27.0
22461,30.0,140.0,220.0,24.0
22462,30.0,140.0,220.0,24.0
22463,30.0,140.0,220.0,24.0
22464,29.0,131.0,207.0,32.0
22465,29.0,131.0,207.0,32.0
22466,29.0,131.0,207.0,32.0
22467,25.0,120.0,212.0,33.0
22468,25.0,120.0,212.0,33.0
22469,25.0,120.0,212.0,33.0
22470,25.0,106.0,198.0,34.0
22471,25.0,106.0,198.0,34.0
22472,25.0,106.0,198.0,34.0
22473,22.0,120.0,184.0,32.0
22474,22.0,120.0,184.0,32.0
22475,22.0,120.0,184.0,32.0
22476,18.0,130.0,222.0,35.0
22477,18.0,130.0,222.0,35.0
22478,18.0,130.0,222.0,35.0
22479,181.0,1859.0,2609.0,0.0
22480,181.0,1859.0,2609.0,0.0
22481,160.0,1778.0,2862.0,0.0
22482,154.0,1780.0,3032.0,0.0
22483,154.0,1780.0,3032.0,0.0
22484,154.0,1780.0,3032.0,0.0
22485,154.0,1780.0,3032.0,0.0
22486,154.0,1780.0,3032.0,0.0
22487,154.0,1780.0,3032.0,0.0
22488,154.0,1780.0,3032.0,0.0
22489,161.0,1805.0,3125.0,0.0
22490,161.0,1805.0,3125.0,0.0
22491,161.0,1805.0,3125.0,0.0
22492,161.0,1805.0,3125.0,0.0
22493,156.0,1863.0,3206.0,0.0
22494,156.0,1863.0,3206.0,0.0
22495,156.0,1863.0,3206.0,0.0
22496,164.0,1858.0,3390.0,91.0
22497,164.0,1858.0,3390.0,91.0
22498,164.0,1858.0,3390.0,91.0
22499,164.0,1858.0,3390.0,91.0
22500,164.0,1858.0,3390.0,91.0
22501,160.0,1739.0,3516.0,111.0
22502,160.0,1739.0,3516.0,111.0
22503,160.0,1739.0,3516.0,111.0
22504,171.0,1765.0,3620.0,149.0
22505,171.0,1765.0,3620.0,149.0
22506,171.0,1765.0,3620.0,149.0
22507,179.0,1774.0,3684.0,175.0
22508,179.0,1774.0,3684.0,175.0
22509,179.0,1774.0,3684.0,175.0
22510,182.0,1729.0,3851.0,180.0
22511,182.0,1729.0,3851.0,180.0
22512,182.0,1729.0,3851.0,180.0
22513,182.0,1705.0,3929.0,204.0
22514,182.0,1705.0,3929.0,204.0
22515,182.0,1705.0,3929.0,204.0
22516,199.0,1805.0,4220.0,219.0
22517,199.0,1805.0,4220.0,219.0
22518,199.0,1805.0,4220.0,219.0
22519,56.0,211.0,403.0,0.0
22520,56.0,211.0,403.0,0.0
22521,56.0,246.0,516.0,0.0
22522,56.0,246.0,516.0,0.0
22523,56.0,246.0,516.0,0.0
22524,56.0,246.0,516.0,0.0
22525,56.0,246.0,516.0,0.0
22526,56.0,246.0,516.0,0.0
22527,59.0,265.0,555.0,1.0
22528,59.0,265.0,555.0,1.0
22529,59.0,265.0,555.0,1.0
22530,59.0,265.0,555.0,1.0
22531,59.0,265.0,555.0,1.0
22532,59.0,265.0,555.0,1.0
22533,59.0,265.0,555.0,1.0
22534,59.0,265.0,555.0,1.0
22535,59.0,265.0,555.0,1.0
22536,59.0,265.0,555.0,1.0
22537,59.0,265.0,555.0,1.0
22538,59.0,265.0,555.0,1.0
22539,59.0,265.0,555.0,1.0
22540,59.0,265.0,555.0,1.0
22541,83.0,249.0,562.0,0.0
22542,83.0,249.0,562.0,0.0
22543,83.0,249.0,562.0,0.0
22544,83.0,249.0,562.0,0.0
22545,83.0,249.0,562.0,0.0
22546,83.0,249.0,562.0,0.0
22547,83.0,249.0,562.0,0.0
22548,83.0,249.0,562.0,0.0
22549,81.0,220.0,552.0,0.0
22550,81.0,220.0,552.0,0.0
22551,81.0,220.0,552.0,0.0
22552,81.0,220.0,552.0,0.0
22553,81.0,220.0,552.0,0.0
22554,81.0,220.0,552.0,0.0
22555,79.0,214.0,537.0,0.0
22556,79.0,214.0,537.0,0.0
22557,79.0,214.0,537.0,0.0
22558,79.0,214.0,537.0,0.0
22559,79.0,214.0,537.0,0.0
22560,79.0,214.0,537.0,0.0
22561,79.0,214.0,537.0,0.0
22562,79.0,214.0,537.0,0.0
22563,79.0,214.0,537.0,0.0
22564,79.0,214.0,537.0,0.0
22565,72.0,195.0,542.0,1.0
22566,72.0,195.0,542.0,1.0
22567,72.0,195.0,542.0,1.0
22568,72.0,195.0,542.0,1.0
22569,72.0,195.0,542.0,1.0
22570,72.0,195.0,542.0,1.0
22571,74.0,188.0,554.0,0.0
22572,74.0,188.0,554.0,0.0
22573,74.0,188.0,554.0,0.0
22574,74.0,188.0,554.0,0.0
22575,74.0,188.0,554.0,0.0
22576,74.0,188.0,554.0,0.0
22577,70.0,175.0,544.0,0.0
22578,70.0,175.0,544.0,0.0
22579,70.0,175.0,544.0,0.0
22580,70.0,175.0,544.0,0.0
22581,70.0,175.0,544.0,0.0
22582,70.0,175.0,544.0,0.0
22583,70.0,162.0,582.0,0.0
22584,70.0,162.0,582.0,0.0
22585,70.0,162.0,582.0,0.0
22586,70.0,162.0,582.0,0.0
22587,70.0,162.0,582.0,0.0
22588,70.0,162.0,582.0,0.0
22589,72.0,149.0,617.0,0.0
22590,72.0,149.0,617.0,0.0
22591,72.0,149.0,617.0,0.0
22592,72.0,149.0,617.0,0.0
22593,72.0,149.0,617.0,0.0
22594,72.0,149.0,617.0,0.0
22595,59.0,139.0,629.0,7.0
22596,59.0,139.0,629.0,7.0
22597,59.0,139.0,629.0,7.0
22598,59.0,139.0,629.0,7.0
22599,59.0,139.0,629.0,7.0
22600,59.0,139.0,629.0,7.0
22601,400.0,367.0,924.0,0.0
22602,428.0,447.0,1085.0,0.0
22603,428.0,447.0,1085.0,0.0
22604,428.0,447.0,1085.0,0.0
22605,450.0,457.0,1189.0,0.0
22606,450.0,457.0,1189.0,0.0
22607,450.0,457.0,1189.0,0.0
22608,450.0,457.0,1189.0,0.0
22609,450.0,457.0,1189.0,0.0
22610,450.0,457.0,1189.0,0.0
22611,450.0,457.0,1189.0,0.0
22612,484.0,471.0,1174.0,0.0
22613,484.0,471.0,1174.0,0.0
22614,484.0,471.0,1174.0,0.0
22615,484.0,471.0,1174.0,0.0
22616,488.0,485.0,1199.0,2.0
22617,488.0,485.0,1199.0,2.0
22618,488.0,485.0,1199.0,2.0
22619,479.0,474.0,1233.0,13.0
22620,479.0,474.0,1233.0,13.0
22621,479.0,474.0,1233.0,13.0
22622,479.0,474.0,1233.0,13.0
22623,479.0,474.0,1233.0,13.0
22624,490.0,458.0,1349.0,40.0
22625,490.0,458.0,1349.0,40.0
22626,490.0,458.0,1349.0,40.0
22627,466.0,470.0,1412.0,43.0
22628,466.0,470.0,1412.0,43.0
22629,466.0,470.0,1412.0,43.0
22630,467.0,468.0,1467.0,49.0
22631,467.0,468.0,1467.0,49.0
22632,467.0,468.0,1467.0,49.0
22633,471.0,479.0,1585.0,79.0
22634,471.0,479.0,1585.0,79.0
22635,471.0,479.0,1585.0,79.0
22636,480.0,509.0,1731.0,102.0
22637,480.0,509.0,1731.0,102.0
22638,480.0,509.0,1731.0,102.0
22639,449.0,547.0,1889.0,136.0
22640,449.0,547.0,1889.0,136.0
22641,449.0,547.0,1889.0,136.0
22722,244.0,3749.0,4301.0,0.0
22723,268.0,3563.0,4611.0,2.0
22724,268.0,3563.0,4611.0,2.0
22725,268.0,3563.0,4611.0,2.0
22726,268.0,3505.0,4656.0,0.0
22727,268.0,3505.0,4656.0,0.0
22728,268.0,3505.0,4656.0,0.0
22729,268.0,3505.0,4656.0,0.0
22730,268.0,3505.0,4656.0,0.0
22731,268.0,3505.0,4656.0,0.0
22732,268.0,3505.0,4656.0,0.0
22733,279.0,3367.0,4767.0,0.0
22734,279.0,3367.0,4767.0,0.0
22735,279.0,3367.0,4767.0,0.0
22736,279.0,3367.0,4767.0,0.0
22737,268.0,3157.0,4748.0,30.0
22738,268.0,3157.0,4748.0,30.0
22739,268.0,3157.0,4748.0,30.0
22740,275.0,3044.0,4875.0,79.0
22741,275.0,3044.0,4875.0,79.0
22742,275.0,3044.0,4875.0,79.0
22743,275.0,3044.0,4875.0,79.0
22744,275.0,3044.0,4875.0,79.0
22745,274.0,2910.0,5007.0,140.0
22746,274.0,2910.0,5007.0,140.0
22747,274.0,2910.0,5007.0,140.0
22748,274.0,2881.0,5106.0,193.0
22749,274.0,2881.0,5106.0,193.0
22750,274.0,2881.0,5106.0,193.0
22751,272.0,2801.0,5237.0,241.0
22752,272.0,2801.0,5237.0,241.0
22753,272.0,2801.0,5237.0,241.0
22754,262.0,2698.0,5278.0,289.0
22755,262.0,2698.0,5278.0,289.0
22756,262.0,2698.0,5278.0,289.0
22757,269.0,2608.0,5330.0,327.0
22758,269.0,2608.0,5330.0,327.0
22759,269.0,2608.0,5330.0,327.0
22760,269.0,2666.0,5924.0,418.0
22761,269.0,2666.0,5924.0,418.0
22762,269.0,2666.0,5924.0,418.0
22763,33.0,223.0,203.0,0.0
22764,33.0,223.0,203.0,0.0
22765,24.0,235.0,228.0,0.0
22766,24.0,235.0,228.0,0.0
22767,24.0,235.0,228.0,0.0
22768,24.0,235.0,228.0,0.0
22769,24.0,235.0,228.0,0.0
22770,24.0,235.0,228.0,0.0
22771,32.0,241.0,222.0,32.0
22772,32.0,241.0,222.0,32.0
22773,32.0,241.0,222.0,32.0
22774,32.0,241.0,222.0,32.0
22775,32.0,241.0,222.0,32.0
22776,32.0,241.0,222.0,32.0
22777,32.0,241.0,222.0,32.0
22778,32.0,241.0,222.0,32.0
22779,32.0,241.0,222.0,32.0
22780,32.0,241.0,222.0,32.0
22781,32.0,241.0,222.0,32.0
22782,32.0,241.0,222.0,32.0
22783,32.0,241.0,222.0,32.0
22784,32.0,241.0,222.0,32.0
22785,36.0,261.0,219.0,30.0
22786,36.0,261.0,219.0,30.0
22787,36.0,261.0,219.0,30.0
22788,36.0,261.0,219.0,30.0
22789,36.0,261.0,219.0,30.0
22790,36.0,261.0,219.0,30.0
22791,36.0,261.0,219.0,30.0
22792,36.0,261.0,219.0,30.0
22793,39.0,289.0,108.0,0.0
22794,39.0,289.0,108.0,0.0
22795,39.0,289.0,108.0,0.0
22796,39.0,289.0,108.0,0.0
22797,39.0,289.0,108.0,0.0
22798,39.0,289.0,108.0,0.0
22799,41.0,277.0,289.0,34.0
22800,41.0,277.0,289.0,34.0
22801,41.0,277.0,289.0,34.0
22802,41.0,277.0,289.0,34.0
22803,41.0,277.0,289.0,34.0
22804,41.0,277.0,289.0,34.0
22805,41.0,277.0,289.0,34.0
22806,41.0,277.0,289.0,34.0
22807,41.0,277.0,289.0,34.0
22808,41.0,277.0,289.0,34.0
22809,44.0,267.0,328.0,51.0
22810,44.0,267.0,328.0,51.0
22811,44.0,267.0,328.0,51.0
22812,44.0,267.0,328.0,51.0
22813,44.0,267.0,328.0,51.0
22814,44.0,267.0,328.0,51.0
22815,39.0,243.0,343.0,71.0
22816,39.0,243.0,343.0,71.0
22817,39.0,243.0,343.0,71.0
22818,39.0,243.0,343.0,71.0
22819,39.0,243.0,343.0,71.0
22820,39.0,243.0,343.0,71.0
22821,35.0,221.0,348.0,106.0
22822,35.0,221.0,348.0,106.0
22823,35.0,221.0,348.0,106.0
22824,35.0,221.0,348.0,106.0
22825,35.0,221.0,348.0,106.0
22826,35.0,221.0,348.0,106.0
22827,36.0,194.0,340.0,123.0
22828,36.0,194.0,340.0,123.0
22829,36.0,194.0,340.0,123.0
22830,36.0,194.0,340.0,123.0
22831,36.0,194.0,340.0,123.0
22832,36.0,194.0,340.0,123.0
22833,35.0,193.0,359.0,144.0
22834,35.0,193.0,359.0,144.0
22835,35.0,193.0,359.0,144.0
22836,35.0,193.0,359.0,144.0
22837,35.0,193.0,359.0,144.0
22838,35.0,193.0,359.0,144.0
22839,43.0,205.0,385.0,140.0
22840,43.0,205.0,385.0,140.0
22841,43.0,205.0,385.0,140.0
22842,43.0,205.0,385.0,140.0
22843,43.0,205.0,385.0,140.0
22844,43.0,205.0,385.0,140.0
22886,68.0,195.0,286.0,0.0
22887,70.0,223.0,317.0,39.0
22888,70.0,223.0,317.0,39.0
22889,70.0,223.0,317.0,39.0
22890,73.0,237.0,333.0,28.0
22891,73.0,237.0,333.0,28.0
22892,73.0,237.0,333.0,28.0
22893,73.0,237.0,333.0,28.0
22894,73.0,237.0,333.0,28.0
22895,73.0,237.0,333.0,28.0
22896,73.0,237.0,333.0,28.0
22897,82.0,237.0,335.0,37.0
22898,82.0,237.0,335.0,37.0
22899,82.0,237.0,335.0,37.0
22900,82.0,237.0,335.0,37.0
22901,81.0,230.0,263.0,24.0
22902,81.0,230.0,263.0,24.0
22903,81.0,230.0,263.0,24.0
22904,68.0,196.0,376.0,12.0
22905,68.0,196.0,376.0,12.0
22906,68.0,196.0,376.0,12.0
22907,68.0,196.0,376.0,12.0
22908,68.0,196.0,376.0,12.0
22909,74.0,189.0,366.0,25.0
22910,74.0,189.0,366.0,25.0
22911,74.0,189.0,366.0,25.0
22912,64.0,184.0,397.0,31.0
22913,64.0,184.0,397.0,31.0
22914,64.0,184.0,397.0,31.0
22915,59.0,166.0,399.0,45.0
22916,59.0,166.0,399.0,45.0
22917,59.0,166.0,399.0,45.0
22918,76.0,165.0,437.0,66.0
22919,76.0,165.0,437.0,66.0
22920,76.0,165.0,437.0,66.0
22921,76.0,143.0,454.0,76.0
22922,76.0,143.0,454.0,76.0
22923,76.0,143.0,454.0,76.0
22924,76.0,148.0,482.0,96.0
22925,76.0,148.0,482.0,96.0
22926,76.0,148.0,482.0,96.0
22968,36.0,219.0,173.0,0.0
22969,36.0,219.0,173.0,0.0
22970,24.0,190.0,183.0,0.0
22971,24.0,190.0,183.0,0.0
