AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT LIMITED ENGLISH PROFICIENT,NOT ECONOMICALLY DISADVANTAGED,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
280521030006,0.0,8.46,0.0,14.67,0.0,51.18,91.54,2.89,48.82,0.0,0.0,0.0,85.33,0.0,8.46,79.23,98.82,BETHPAGE SENIOR HIGH SCHOOL,28,NASSAU,2016
280522030009,0.0,1.63,6.14,24.75,1.21,47.19,87.26,15.57,52.81,0.0,0.0,74.51,75.25,0.0,12.74,72.73,94.6,FARMINGDALE SENIOR HIGH SCHOOL,28,NASSAU,2016
280523030011,0.0,0.0,0.0,8.23,0.0,48.25,90.46,3.74,51.75,0.0,0.0,0.0,91.77,0.0,9.54,94.73,98.4,MASSAPEQUA HIGH SCHOOL,28,NASSAU,2016
310100011292,0.0,0.0,22.38,83.33,17.14,37.14,73.33,56.19,62.86,0.0,0.0,82.86,16.67,0.0,26.67,0.0,59.52,HENRY STREET SCHOOL,31,NEW YORK,2016
310100011448,0.0,29.33,6.36,87.28,23.67,40.99,76.33,38.87,59.01,0.0,0.0,76.33,12.72,0.0,23.67,0.0,80.57,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,31,NEW YORK,2016
310100011450,0.0,12.08,22.75,78.93,0.0,51.12,76.12,57.58,48.88,0.0,0.0,0.0,21.07,0.0,23.88,2.81,85.67,EAST SIDE COMMUNITY SCHOOL,31,NEW YORK,2016
310100011458,0.0,0.0,10.96,72.19,4.81,58.29,79.68,55.35,41.71,0.0,0.0,66.58,27.81,0.0,20.32,0.0,25.13,FORSYTHE SATELLITE ACADEMY,31,NEW YORK,2016
310100011509,0.0,0.0,40.27,80.55,2.05,56.66,74.06,48.46,43.34,0.0,0.0,28.67,19.45,0.0,25.94,0.0,59.39,MARTA VALLE HIGH SCHOOL,31,NEW YORK,2016
310100011515,0.0,69.32,9.34,54.03,66.3,45.51,95.7,19.14,54.49,0.0,0.0,33.7,45.97,0.0,4.3,0.0,37.36,LOWER EAST SIDE PREP HIGH SCHOOL,31,NEW YORK,2016
310100011539,0.0,36.69,0.0,51.57,0.0,48.93,76.53,17.69,51.07,0.0,0.0,0.0,48.43,0.0,3.47,30.41,99.17,"NEW EXPLORATIONS SCI, TECH & MATH",31,NEW YORK,2016
310100011650,0.0,0.0,32.63,74.13,0.0,63.71,92.08,56.95,36.29,0.0,0.0,0.0,25.87,0.0,7.92,4.83,48.65,CASCADES HIGH SCHOOL,31,NEW YORK,2016
310100011696,0.0,8.6,7.17,29.03,0.0,60.22,0.0,17.56,39.78,0.0,0.0,0.0,70.97,0.0,0.0,50.54,98.57,BARD HIGH SCHOOL EARLY COLLEGE,31,NEW YORK,2016
310200010047,0.0,0.0,14.36,79.01,0.0,57.46,69.61,65.19,42.54,0.0,0.0,0.0,20.99,0.0,30.39,0.0,85.64,AMERICAN SIGN LANG & ENG SECONDAR,31,NEW YORK,2016
310200010412,0.0,30.56,7.59,40.69,0.0,55.33,86.26,16.46,44.67,0.0,0.9,0.0,59.31,0.0,13.74,42.68,98.55,NYC LAB HS-COLLABORATIVE STUDIES,31,NEW YORK,2016
310200010413,0.0,14.56,9.7,30.73,0.0,53.64,85.71,26.68,46.36,0.0,5.66,0.0,69.27,0.0,14.29,35.31,91.91,SCHOOL OF THE FUTURE HIGH SCHOOL,31,NEW YORK,2016
310200010414,0.0,32.96,11.43,73.09,0.0,56.5,68.16,41.26,43.5,0.0,0.0,0.0,26.91,0.0,7.17,14.35,98.88,NYC MUSEUM SCHOOL,31,NEW YORK,2016
310200010416,0.0,21.36,1.32,25.52,0.0,60.68,0.0,10.78,39.32,0.0,0.0,0.0,74.48,0.0,0.0,61.25,100.0,ELEANOR ROOSEVELT HIGH SCHOOL,31,NEW YORK,2016
310200010418,0.0,34.42,4.05,42.68,0.0,63.4,91.9,20.09,36.6,0.0,2.49,0.0,57.32,0.0,8.1,35.2,99.07,MILLENNIUM HIGH SCHOOL,31,NEW YORK,2016
310200011288,0.0,1.85,39.31,79.42,0.0,56.2,82.59,49.6,43.8,0.0,0.0,0.0,20.58,0.0,17.41,2.37,88.13,FOOD AND FINANCE HIGH SCHOOL,31,NEW YORK,2016
310200011294,0.0,0.0,37.61,67.64,0.0,53.35,74.34,39.65,46.65,0.0,0.0,0.0,32.36,0.0,25.66,6.41,80.76,ESSEX STREET ACADEMY,31,NEW YORK,2016
310200011296,0.0,1.71,21.03,87.53,4.16,66.75,81.17,68.95,33.25,0.0,0.0,70.66,12.47,0.0,18.83,0.0,78.73,HIGH SCHOOL OF HOSPITALITY MGMNT,31,NEW YORK,2016
310200011298,10.78,1.47,37.99,75.74,0.0,60.29,89.71,40.44,39.71,0.0,0.0,0.0,24.26,0.0,10.29,0.0,92.4,PACE HIGH SCHOOL,31,NEW YORK,2016
310200011300,0.0,3.08,26.05,75.35,3.64,30.25,81.51,64.71,69.75,0.0,0.0,50.98,24.65,0.0,18.49,0.0,72.55,URBAN ASSMBLY SCH-DESIGN & CONST,31,NEW YORK,2016
310200011303,0.0,0.0,5.56,69.58,16.67,50.26,76.98,71.16,49.74,0.0,0.0,83.33,30.42,0.0,23.02,1.32,71.43,FACING HISTORY SCHOOL (THE),31,NEW YORK,2016
310200011305,0.0,0.0,31.64,71.64,0.0,62.18,83.64,50.91,37.82,0.0,0.0,0.0,28.36,0.0,16.36,0.0,87.27,URBAN ACADEMY-GOVERNMENT & LAW,31,NEW YORK,2016
310200011308,0.0,6.02,30.1,58.19,0.0,69.23,72.91,54.18,30.77,0.0,0.0,0.0,41.81,0.0,27.09,0.0,75.25,LOWER MANHATTAN ARTS ACADEMY,31,NEW YORK,2016
310200011313,0.0,0.0,44.24,70.99,7.61,55.14,83.95,44.86,44.86,0.0,0.0,92.39,29.01,0.0,16.05,3.91,46.91,JAMES BALDWIN SCHOOL (THE),31,NEW YORK,2016
310200011316,0.0,0.0,45.76,81.92,0.0,0.0,80.23,44.35,0.0,0.0,0.0,0.0,18.08,0.0,19.77,0.0,75.14,URBAN SCH-BUSINESS-YNG WOMEN,31,NEW YORK,2016
310200011374,0.0,0.0,42.15,71.52,0.0,70.4,84.3,45.74,29.6,0.0,0.0,0.0,28.48,0.0,15.7,3.14,79.82,GRAMERCY ARTS HIGH SCHOOL,31,NEW YORK,2016
310200011376,0.0,3.43,18.63,49.51,0.0,54.66,86.76,46.08,45.34,0.0,0.0,0.0,50.49,0.0,13.24,24.02,98.04,NYC ISCHOOL,31,NEW YORK,2016
310200011392,0.0,0.0,28.07,76.84,2.72,38.15,84.47,58.58,61.85,0.0,0.0,49.59,23.16,0.0,15.53,5.18,87.74,MANHATTAN BUSINESS ACADEMY,31,NEW YORK,2016
310200011393,0.0,0.0,9.52,56.85,0.0,27.98,79.46,53.87,72.02,0.0,0.0,0.0,43.15,0.0,20.54,0.0,75.3,BUSINESS OF SPORTS SCHOOL,31,NEW YORK,2016
310200011394,0.0,66.54,4.18,44.49,61.6,47.53,0.0,18.63,52.47,0.0,0.0,38.4,10.65,0.0,0.0,1.9,63.88,EMMA LAZARUS HIGH SCHOOL,31,NEW YORK,2016
310200011399,0.0,33.74,5.78,83.89,11.25,53.8,81.16,38.3,46.2,0.0,0.0,88.75,16.11,0.0,18.84,0.0,79.03,HIGH SCHOOL-LANGUAGE AND DIPLOMACY,31,NEW YORK,2016
310200011400,0.0,17.22,14.23,73.43,5.97,50.39,84.43,60.53,49.61,0.0,0.0,94.03,26.57,0.0,15.57,1.89,83.65,HS FOR ENVIRONMENTAL STUDIES,31,NEW YORK,2016
310200011407,0.0,3.12,13.89,19.79,0.0,45.49,90.28,20.83,54.51,0.0,2.78,0.0,80.21,0.0,9.72,51.39,92.01,INST FOR COLLABORATIVE EDUCATION,31,NEW YORK,2016
310200011408,0.0,0.0,27.6,40.68,0.0,72.64,73.85,5.81,27.36,0.0,0.0,0.0,59.32,0.0,4.36,43.83,96.61,PROFESSIONAL PERF ARTS HIGH SCHOOL,31,NEW YORK,2016
310200011411,0.0,61.21,2.1,64.49,0.0,55.14,46.26,13.32,44.86,0.0,0.0,0.0,35.51,0.0,4.21,13.55,99.53,BARUCH COLLEGE CAMPUS HIGH SCHOOL,31,NEW YORK,2016
310200011419,0.0,0.0,10.06,79.89,9.5,48.88,76.82,72.35,51.12,0.0,0.0,90.5,20.11,0.0,23.18,0.0,64.8,LANDMARK HIGH SCHOOL,31,NEW YORK,2016
310200011420,0.0,23.96,21.27,63.36,2.07,69.13,88.08,48.31,30.87,0.0,0.0,97.93,36.64,0.0,11.92,1.57,91.03,HS-HEALTH PROFESSIONS & HUMAN SVCS,31,NEW YORK,2016
310200011422,0.0,0.0,32.05,42.31,0.0,30.77,73.08,30.77,69.23,0.0,0.0,0.0,57.69,0.0,26.92,29.49,73.72,QUEST TO LEARN,31,NEW YORK,2016
310200011425,0.0,5.12,26.56,70.72,5.44,56.8,81.44,60.96,43.2,0.0,0.0,94.56,29.28,0.0,18.56,1.6,71.36,LEADERSHIP & PUBLIC SERVICE HIGH SCH,31,NEW YORK,2016
310200011427,0.0,0.0,4.15,82.43,63.58,51.44,27.48,88.5,48.56,0.0,0.0,36.42,17.57,0.0,2.88,0.0,61.02,MANHATTAN ACAD-ARTS AND LANGUAGE,31,NEW YORK,2016
310200011432,0.0,0.0,38.62,79.34,2.99,41.62,77.25,48.8,58.38,0.0,0.0,46.11,20.66,0.0,22.75,1.5,72.46,MURRAY HILL ACADEMY,31,NEW YORK,2016
310200011437,0.0,2.63,26.32,73.46,3.73,36.62,82.68,60.96,63.38,0.0,0.0,75.44,26.54,0.0,17.32,2.63,84.21,HUDSON HS OF LEARNING TECHNOLOGIES,31,NEW YORK,2016
310200011438,0.0,37.03,8.45,83.97,76.97,42.86,23.91,44.61,57.14,0.0,0.0,23.03,16.03,0.0,1.46,7.29,66.47,INTERNATIONAL HS AT UNION SQUARE,31,NEW YORK,2016
310200011439,0.0,2.86,14.06,70.83,0.0,67.97,91.67,72.4,32.03,0.0,0.0,0.0,29.17,0.0,8.33,3.65,99.48,MANHATTAN VILLAGE ACADEMY,31,NEW YORK,2016
310200011449,0.0,7.76,27.29,70.82,5.88,56.71,81.18,52.0,43.29,0.0,0.0,94.12,29.18,0.0,18.82,0.0,74.35,VANGUARD HIGH SCHOOL,31,NEW YORK,2016
310200011459,0.0,40.33,16.33,63.33,52.33,49.67,0.0,29.0,50.33,0.0,0.0,47.67,36.67,0.0,0.0,0.0,81.0,MANHATTAN INTERNATIONAL HIGH SCHOOL,31,NEW YORK,2016
310200011475,0.0,72.45,0.37,44.78,0.0,40.98,99.38,2.61,59.02,0.0,1.0,0.0,55.22,0.0,0.62,22.23,98.45,STUYVESANT HIGH SCHOOL,31,NEW YORK,2016
310200011489,0.0,23.17,21.26,73.75,4.4,43.84,85.04,45.31,56.16,0.0,0.0,95.6,26.25,0.0,14.96,7.77,81.96,HIGH SCHOOL OF ECONOMICS & FINANCE,31,NEW YORK,2016
310200011500,0.0,0.0,30.16,83.73,3.97,32.54,75.4,57.94,67.46,0.0,0.0,34.92,16.27,0.0,24.6,0.0,82.54,UNITY CENTER FOR URBAN TECHNOLOGIES,31,NEW YORK,2016
310200011507,0.0,7.34,35.59,68.93,0.0,22.88,83.05,46.61,77.12,0.0,0.0,0.0,31.07,0.0,16.95,1.98,90.96,URBAN ASSEMBLY GATEWAY SCHOOL-TECH,31,NEW YORK,2016
310200011519,0.0,1.37,36.13,54.3,0.0,81.64,45.7,39.06,18.36,0.0,0.0,0.0,45.7,0.0,3.91,9.18,96.29,TALENT UNLIMITED HIGH SCHOOL,31,NEW YORK,2016
310200011520,0.43,6.91,42.78,68.37,10.72,51.25,81.68,43.65,48.75,0.0,0.0,89.28,31.63,0.0,18.32,1.12,63.09,MURRY BERGTRAUM HS FOR BUS CAR,31,NEW YORK,2016
310200011529,0.0,3.23,22.0,71.23,4.77,55.23,81.85,68.31,44.77,0.0,0.0,95.23,28.77,0.0,18.15,5.23,70.15,JACQUELINE KENNEDY-ONASSIS HIGH SCH,31,NEW YORK,2016
310200011531,0.0,0.0,44.04,76.15,0.0,82.57,69.72,34.86,17.43,0.0,0.0,0.0,23.85,0.0,6.88,2.29,98.62,REPERTORY COMPANY HS FOR THEATRE ART,31,NEW YORK,2016
310200011533,0.0,20.83,19.79,79.17,0.0,59.38,88.54,52.08,40.62,0.0,0.0,0.0,20.83,0.0,11.46,0.0,90.1,UNION SQUARE ACAD FOR HEALTH SCIENCE,31,NEW YORK,2016
310200011534,0.0,0.0,16.1,69.49,0.0,58.47,86.44,64.41,41.53,0.0,0.0,0.0,30.51,0.0,13.56,9.32,88.98,HARVEST COLLEGIATE HIGH SCHOOL,31,NEW YORK,2016
310200011542,0.0,0.0,0.0,73.35,39.68,50.7,45.69,0.0,49.3,0.0,0.0,60.32,26.65,0.0,2.4,0.0,92.79,MANHATTAN BRIDGES HIGH SCHOOL,31,NEW YORK,2016
310200011543,0.0,4.27,28.27,60.0,0.0,67.47,75.2,59.73,32.53,0.0,0.0,0.0,40.0,0.0,24.8,0.0,81.6,NEW DESIGN HIGH SCHOOL,31,NEW YORK,2016
310200011544,0.0,1.62,35.98,80.88,4.54,50.41,83.63,55.43,49.59,0.0,0.0,95.46,19.12,0.0,16.37,2.27,22.2,INDEPENDENCE HIGH SCHOOL,31,NEW YORK,2016
310200011545,0.0,72.33,0.0,92.72,10.68,48.06,19.9,0.0,51.94,0.0,0.0,33.98,7.28,0.0,1.21,0.0,98.06,HS-DUAL LANGUAGE & ASIAN STUDIES,31,NEW YORK,2016
310200011546,0.0,14.17,27.5,68.33,0.0,23.33,80.0,45.0,76.67,0.0,0.0,0.0,31.67,0.0,20.0,0.0,94.17,ACADEMY FOR SOFTWARE ENGINEERING,31,NEW YORK,2016
310200011550,0.0,18.18,26.98,47.8,73.31,39.0,52.2,43.4,61.0,0.0,0.0,26.69,52.2,0.0,3.23,2.93,48.97,LIBERTY HIGH SCH ACAD-NEWCOMERS,31,NEW YORK,2016
310200011551,0.0,1.33,26.26,61.27,0.0,31.83,84.88,54.38,68.17,0.0,0.0,0.0,38.73,0.0,15.12,7.43,83.55,URBAN ASSEMBLY NY HARBOR SCHOOL,31,NEW YORK,2016
310200011560,0.0,6.67,32.39,58.4,3.47,57.65,81.69,39.91,42.35,0.0,0.0,96.53,41.6,0.0,18.31,18.22,48.17,HS 560 CITY-AS-SCHOOL,31,NEW YORK,2016
310200011565,0.0,0.0,20.0,56.3,0.0,62.22,0.0,34.81,37.78,0.0,0.0,0.0,43.7,0.0,0.0,11.11,60.74,URBAN ACAD LABORATORY HIGH SCHOOL,31,NEW YORK,2016
310200011570,0.0,0.0,17.58,86.02,2.54,54.45,81.36,63.77,45.55,0.0,0.0,46.61,13.98,0.0,18.64,0.0,31.36,SATELLITE ACADEMY HIGH SCHOOL,31,NEW YORK,2016
310200011575,0.0,23.11,31.58,82.99,49.81,48.89,94.74,38.06,51.11,0.0,0.0,50.19,17.01,0.0,5.26,2.14,30.51,MANHATTAN COMP NIGHT AND DAY HS,31,NEW YORK,2016
310200011580,0.0,0.0,32.83,77.54,3.46,67.17,73.22,60.69,32.83,0.0,0.0,69.55,22.46,0.0,26.78,0.0,73.0,RICHARD R GREEN HS OF TEACHING,31,NEW YORK,2016
310200011586,0.0,0.0,22.76,37.4,0.0,56.1,45.53,45.53,43.9,0.0,0.0,0.0,13.82,0.0,29.27,0.0,39.02,HARVEY MILK HIGH SCHOOL,31,NEW YORK,2016
310200011600,0.0,2.84,36.36,80.31,0.0,92.65,88.7,55.74,7.35,0.0,0.0,0.0,19.69,0.0,11.3,0.99,93.46,HIGH SCH OF FASHION INDUSTRIES (THE),31,NEW YORK,2016
310200011605,0.0,2.12,30.08,68.64,0.0,54.24,90.25,53.81,45.76,0.0,0.0,0.0,31.36,0.0,9.75,4.66,80.93,HUMANITIES PREP ACADEMY,31,NEW YORK,2016
310200011615,0.0,3.85,32.69,83.52,1.37,42.58,81.32,56.04,57.42,0.0,0.0,20.88,16.48,0.0,18.68,0.0,82.14,CHELSEA CAREER AND TECH ED HS,31,NEW YORK,2016
310200011625,0.0,1.39,34.21,65.02,4.02,58.2,79.88,58.98,41.8,0.0,0.0,58.51,34.98,0.0,20.12,0.0,62.85,HS OF GRAPHIC COMMUNICATION ARTS,31,NEW YORK,2016
310200011630,0.0,6.76,23.17,63.24,0.0,57.82,86.96,52.63,42.18,0.0,0.0,0.0,36.76,0.0,13.04,11.78,84.76,ART AND DESIGN HIGH SCHOOL,31,NEW YORK,2016
310200011655,0.0,3.69,28.78,69.56,0.92,50.74,84.5,60.52,49.26,0.0,0.0,23.99,30.44,0.0,15.5,0.0,75.46,LIFE SCIENCES SECONDARY SCHOOL,31,NEW YORK,2016
310200860819,0.0,0.0,45.38,74.23,7.27,56.1,70.78,49.94,43.9,0.0,0.0,92.73,25.77,0.0,29.22,1.73,28.36,JOHN V LINDSAY WILDCAT ACAD CHARTER,31,NEW YORK,2016
310200860992,0.0,0.0,58.99,74.46,0.0,57.55,73.38,5.04,42.45,0.0,0.0,0.0,25.54,0.0,26.62,0.0,59.71,BROOME ST ACADEMY CHARTER HIGH SCHOO,31,NEW YORK,2016
310300011299,0.0,0.0,20.05,73.78,12.08,46.79,74.55,56.04,53.21,0.0,0.0,87.92,26.22,0.0,25.45,0.0,71.21,HIGH SCH-ARTS IMAGNTN & INQUIRY,31,NEW YORK,2016
310300011307,0.0,0.0,25.5,64.87,10.76,51.56,77.62,54.67,48.44,0.0,0.0,89.24,35.13,0.0,22.38,2.83,73.37,URBAN ASSMBLY SCH-MEDIA STUDIES,31,NEW YORK,2016
310300011402,0.0,0.0,0.0,91.82,18.87,43.4,68.55,74.21,56.6,0.0,0.0,81.13,8.18,0.0,31.45,0.0,63.21,URBAN ASSEMBLY FOR GREEN CAREERS,31,NEW YORK,2016
310300011403,0.0,1.45,29.88,82.17,8.92,47.71,77.59,62.17,52.29,0.0,0.0,91.08,17.83,0.0,22.41,1.93,80.96,GLOBAL LEARNING COLLABORATIVE (THE),31,NEW YORK,2016
310300011404,0.0,0.0,6.76,72.06,0.0,46.18,87.06,65.59,53.82,0.0,0.0,0.0,27.94,0.0,12.94,0.0,37.65,INNOVATION DIPLOMA PLUS,31,NEW YORK,2016
310300011415,0.0,0.0,51.36,67.93,1.36,68.48,78.26,22.83,31.52,0.0,0.0,22.55,32.07,0.0,21.74,0.0,70.38,WADLEIGH PERF AND VISUAL ARTS,31,NEW YORK,2016
310300011417,0.0,9.23,15.69,42.77,0.0,56.92,84.92,39.69,43.08,0.0,0.0,0.0,57.23,0.0,15.08,32.31,94.46,FRANK MCCOURT HIGH SCHOOL,31,NEW YORK,2016
310300011479,0.0,7.0,14.76,27.64,0.0,62.05,72.06,24.1,37.95,0.0,0.0,0.0,72.36,0.0,5.5,50.15,99.17,BEACON HIGH SCHOOL,31,NEW YORK,2016
310300011485,0.19,20.47,11.5,32.34,0.0,72.52,97.63,18.43,27.48,0.0,0.83,0.0,67.66,0.0,2.37,46.48,98.42,FIORELLO H LAGUARDIA HIGH SCHOOL,31,NEW YORK,2016
310300011492,0.0,0.0,46.92,84.74,2.05,56.72,83.83,28.02,43.28,0.0,0.0,24.37,15.26,0.0,16.17,0.0,78.82,HS FOR LAW ADVCY & COMM JUST,31,NEW YORK,2016
310300011494,0.0,1.48,32.47,84.97,8.35,34.51,79.59,60.85,65.49,0.0,0.0,91.65,15.03,0.0,20.41,0.0,67.72,HIGH SCHOOL OF ARTS AND TECHNOLOGY,31,NEW YORK,2016
310300011505,0.0,0.0,25.15,88.31,5.79,52.66,72.02,70.6,47.34,0.0,0.0,94.21,11.69,0.0,27.98,0.83,33.41,EDWARD A REYNOLDS WEST SIDE HS,31,NEW YORK,2016
310300011541,0.0,21.77,20.1,58.13,0.0,58.37,42.11,38.28,41.63,0.0,0.0,0.0,41.87,0.0,4.31,11.48,99.52,MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,31,NEW YORK,2016
310300011860,0.0,0.0,73.53,65.97,0.0,44.96,81.93,19.33,55.04,0.0,0.0,0.0,34.03,0.0,18.07,0.0,68.49,FREDERICK DOUGLASS ACADEMY II,31,NEW YORK,2016
310300860871,0.0,0.0,63.51,77.93,7.21,47.3,47.3,0.0,52.7,0.0,0.0,67.12,22.07,0.0,52.7,0.0,66.67,OPPORTUNITY CHARTER SCHOOL,31,NEW YORK,2016
310400010372,0.0,0.0,0.0,84.29,24.29,45.71,78.57,72.86,54.29,0.0,0.0,75.71,15.71,0.0,21.43,0.0,68.57,ESPERANZA PREPATORY ACADEMY,31,NEW YORK,2016
310400011409,0.0,0.0,17.59,67.75,5.86,51.47,67.1,53.42,48.53,0.0,0.0,68.08,32.25,0.0,32.9,0.0,52.44,COALITION SCHOOL FOR SOCIAL CHANGE,31,NEW YORK,2016
310400011435,0.0,20.9,17.85,82.28,0.6,50.3,93.96,56.67,49.7,0.0,0.0,25.15,17.72,0.0,6.04,3.32,95.89,MANHATTAN CENTER-SCIENCE & MATH,31,NEW YORK,2016
310400011495,0.0,0.0,25.56,88.06,0.0,50.83,84.44,60.0,49.17,0.0,0.0,0.0,11.94,0.0,15.56,0.0,90.28,PARK EAST HIGH SCHOOL,31,NEW YORK,2016
310400011555,0.0,0.0,25.74,87.02,0.0,66.51,86.33,66.06,33.49,0.0,0.0,0.0,12.98,0.0,13.67,0.0,95.44,CENTRAL PARK EAST HIGH SCHOOL,31,NEW YORK,2016
310400011610,0.0,0.0,23.38,70.86,0.0,0.0,86.69,53.96,0.0,0.0,0.0,0.0,29.14,0.0,13.31,0.0,100.0,YOUNG WOMEN'S LEADERSHIP SCHOOL,31,NEW YORK,2016
310400011680,0.0,0.0,0.0,88.27,0.0,56.79,66.67,62.35,43.21,0.0,0.0,0.0,11.73,0.0,33.33,0.0,72.84,HERITAGE SCHOOL (THE),31,NEW YORK,2016
310400860849,0.0,0.0,56.74,51.77,0.0,66.67,0.0,9.93,33.33,0.0,0.0,0.0,48.23,0.0,0.0,0.0,98.58,HARLEM VILLAGE ACADEMY LEADERSHIP,31,NEW YORK,2016
310400860968,0.0,0.0,9.18,76.47,5.41,42.35,72.24,57.65,57.65,0.0,0.0,68.94,23.53,0.0,27.76,0.0,61.18,RENAISSANCE CHARTER HS-INNOVATION,31,NEW YORK,2016
310500011285,0.0,0.0,35.44,67.49,16.48,61.63,80.36,35.89,38.37,0.0,0.0,83.52,32.51,0.0,19.64,0.0,30.7,HARLEM RENAISSANCE HIGH SCHOOL,31,NEW YORK,2016
310500011304,0.0,0.0,0.0,84.24,8.27,39.53,81.4,62.02,60.47,0.0,0.0,91.73,15.76,0.0,18.6,0.0,75.19,MOTT HALL HIGH SCHOOL,31,NEW YORK,2016
310500011362,0.0,11.44,20.82,63.93,0.0,51.03,0.0,49.85,48.97,0.0,0.0,0.0,36.07,0.0,0.0,11.14,98.83,COLUMBIA SECONDARY SCHOOL,31,NEW YORK,2016
310500011367,0.0,0.0,50.0,71.62,12.16,54.5,75.68,43.69,45.5,0.0,0.0,59.01,28.38,0.0,24.32,0.0,52.25,ACADEMY FOR SOCIAL ACTION,31,NEW YORK,2016
310500011369,0.0,0.0,53.41,75.63,2.15,81.36,82.8,0.0,18.64,0.0,0.0,30.11,24.37,0.0,17.2,0.0,80.29,URBAN ASSEMBLY FOR THE PERFORM ARTS,31,NEW YORK,2016
310500011469,0.0,0.0,72.82,50.49,0.0,64.08,73.79,13.59,35.92,0.0,0.0,0.0,9.71,0.0,26.21,0.0,70.87,CHOIR ACADEMY OF HARLEM,31,NEW YORK,2016
310500011499,0.0,0.0,71.4,67.16,0.53,43.86,92.16,22.88,56.14,0.0,2.33,24.58,32.84,0.0,7.84,0.85,78.6,FREDERICK DOUGLASS ACADEMY,31,NEW YORK,2016
310500011670,0.0,0.0,75.98,65.17,0.0,51.35,80.78,16.82,48.65,0.0,0.0,0.0,34.83,0.0,19.22,0.0,83.78,THURGOOD MARSHALL ACAD FOR LEARNING,31,NEW YORK,2016
310500011685,0.0,0.0,57.14,74.03,7.79,40.69,63.64,26.41,59.31,0.0,0.0,63.64,25.97,0.0,36.36,0.0,41.99,BREAD & ROSES INTEGRATED ARTS HS,31,NEW YORK,2016
310500011692,0.0,32.01,7.95,54.53,0.0,32.23,0.0,24.72,67.77,0.0,0.0,0.0,45.47,0.0,0.0,27.59,98.45,HS MATH SCI & ENGNRNG AT CCNY,31,NEW YORK,2016
310500860848,0.0,0.0,74.31,51.39,0.0,53.47,58.33,15.97,46.53,0.0,0.0,0.0,48.61,0.0,9.72,0.0,94.44,HARLEM VILLAGE ACADEMY CHARTER,31,NEW YORK,2016
310500860858,0.0,0.0,68.95,51.58,0.0,51.58,58.42,31.05,48.42,0.0,0.0,0.0,48.42,0.0,23.68,0.0,95.26,KIPP STAR COLLEGE PREP CHARTER,31,NEW YORK,2016
310500860864,0.0,0.0,85.19,66.67,0.0,55.56,0.0,14.81,44.44,0.0,0.0,0.0,33.33,0.0,0.0,0.0,98.15,HARLEM CHILDREN'S ZONE PROMISE,31,NEW YORK,2016
310500860883,0.0,0.0,24.55,62.27,0.0,60.0,89.09,75.45,40.0,0.0,0.0,0.0,37.73,0.0,10.91,0.0,89.55,KIPP INFINITY CHARTER SCHOOL,31,NEW YORK,2016
310500860894,0.0,0.0,69.26,49.63,0.0,63.33,77.04,2.59,36.67,0.0,0.0,0.0,50.37,0.0,5.56,0.0,89.26,DEMOCRACY PREP CHARTER SCHOOL,31,NEW YORK,2016
310600011293,0.0,0.0,3.53,80.29,0.0,60.0,89.12,69.41,40.0,0.0,0.0,0.0,19.71,0.0,10.88,0.0,98.53,CITY COLLEGE ACADEMY OF THE ARTS,31,NEW YORK,2016
310600011346,0.0,0.0,0.0,33.74,17.48,46.01,72.7,91.72,53.99,0.0,0.0,82.52,10.43,0.0,27.3,0.0,75.15,COMMUNITY HEALTH ACAD OF THE HEIGHTS,31,NEW YORK,2016
310600011348,0.0,0.0,0.0,73.41,5.44,44.11,79.76,47.13,55.89,0.0,0.0,45.92,26.59,0.0,20.24,0.0,80.97,WASHINGTON HGTS EXPEDITIONARY LEARN,31,NEW YORK,2016
310600011423,0.0,0.0,14.56,81.61,14.94,49.43,69.35,77.01,50.57,0.0,0.0,85.06,18.39,0.0,30.65,0.0,44.44,HIGH SCH-EXCELLENCE AND INNOVATION,31,NEW YORK,2016
310600011462,0.0,0.0,0.0,91.55,38.56,37.53,80.62,92.99,62.47,0.0,0.0,61.44,8.45,0.0,19.38,0.0,62.89,COLLEGE ACADEMY (THE),31,NEW YORK,2016
310600011463,0.0,0.0,9.66,86.12,27.97,38.63,79.88,84.1,61.37,0.0,0.0,72.03,13.88,0.0,20.12,0.0,59.76,HIGH SCHOOL-MEDIA & COMMUNICATIONS,31,NEW YORK,2016
310600011467,0.0,0.0,6.83,73.49,20.16,41.9,78.57,82.7,58.1,0.0,0.0,79.84,26.51,0.0,21.43,0.0,69.84,HIGH SCHOOL-LAW & PUBLIC SERVICE,31,NEW YORK,2016
310600011468,0.0,0.0,6.52,90.04,22.83,45.47,79.89,82.61,54.53,0.0,0.0,77.17,9.96,0.0,20.11,0.0,69.38,HIGH SCHOOL-HEALTH CAREERS & SCIES,31,NEW YORK,2016
