AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
321200011480,0.0,0.0,0.0,79.25,5.93,54.45,85.18,62.8,45.55,0.0,0.0,20.75,59.03,0.0,14.82,0.0,20.75,BRONX REGIONAL HIGH SCHOOL,32,BRONX,2017
321200011511,0.0,0.0,9.74,76.79,9.46,53.01,80.8,59.03,46.99,0.0,0.0,23.21,90.54,0.0,19.2,0.0,69.63,BRONX ENVISION ACADEMY,32,BRONX,2017
321200011521,0.0,0.0,28.92,89.91,9.42,45.52,78.48,63.68,54.48,0.0,0.0,10.09,90.58,0.0,21.52,0.0,70.18,METROPOLITAN SOUNDVIEW HIGH (THE),32,BRONX,2017
321200011550,1.94,6.94,4.72,47.78,71.67,46.94,0.0,78.61,53.06,0.0,0.0,8.89,28.33,0.0,0.0,0.0,51.67,HIGH SCHOOL OF WORLD CULTURES,32,BRONX,2017
321200011682,0.0,0.0,0.0,73.61,5.99,47.89,71.62,63.86,52.11,0.0,0.0,26.39,94.01,0.0,28.38,0.0,70.95,FANNIE LOU HAMER FREEDOM HS,32,BRONX,2017
321200011684,0.0,0.0,56.7,71.65,1.12,43.08,76.12,16.52,56.92,0.0,0.0,28.35,25.45,0.0,23.88,0.0,59.38,WINGS ACADEMY,32,BRONX,2017
321200011692,0.0,0.0,7.8,89.42,18.94,46.52,73.82,74.09,53.48,0.0,0.0,10.58,81.06,0.0,26.18,0.0,57.66,MONROE ACAD FOR VISUAL ARTS & DESIGN,32,BRONX,2017
321200860870,0.0,0.0,23.92,25.84,0.0,56.94,35.89,67.46,43.06,0.0,0.0,17.7,0.0,0.0,7.66,0.0,90.43,BRONX LIGHTHOUSE CHARTER SCHOOL,32,BRONX,2017
321200860965,0.0,0.0,30.88,0.0,0.0,58.82,82.35,69.12,41.18,0.0,0.0,0.0,0.0,0.0,17.65,0.0,95.59,DR R IZQUIERDO HEALTH/SCIENCE CHARTE,32,BRONX,2017
321200861010,0.0,0.0,20.0,69.12,12.65,47.65,57.35,55.29,52.35,0.0,0.0,30.88,87.35,0.0,42.65,0.0,11.76,ROADS CHARTER SCHOOL II,32,BRONX,2017
331300010265,0.0,0.0,72.51,79.04,0.0,63.92,76.98,0.0,36.08,0.0,0.0,20.96,0.0,0.0,23.02,0.0,75.26,DR SUSAN S MCKINNEY SEC SCH-ARTS,33,KINGS,2017
331300011350,0.0,0.0,74.91,77.45,0.0,60.36,77.45,0.0,39.64,0.0,0.0,22.55,0.0,0.0,22.55,0.0,74.55,URBAN ASSEMBLY SCHOOL OF MUSIC & ART,33,KINGS,2017
331300011412,0.0,0.0,79.52,78.19,0.0,58.24,77.93,12.23,41.76,0.0,0.0,21.81,0.0,0.0,22.07,0.0,77.66,"BROOKLYN COMM HS-COMM, ARTS, MEDIA",33,KINGS,2017
331300011419,0.0,4.8,73.14,77.29,1.53,45.2,83.19,15.5,54.8,0.0,0.0,22.71,17.69,0.0,16.81,0.0,82.31,SCIENCE SKILLS CENTER HIGH SCHOOL,33,KINGS,2017
331300011430,0.47,60.87,7.55,65.33,0.0,42.32,98.42,7.73,57.68,0.0,3.21,34.67,0.0,0.0,1.58,20.18,97.73,BROOKLYN TECH HIGH SCHOOL,33,KINGS,2017
331300011439,0.0,43.54,19.38,51.69,50.0,48.88,0.0,21.91,51.12,0.0,0.0,48.31,50.0,0.0,0.0,15.17,82.87,BROOKLYN INTNTL HIGH SCHOOL,33,KINGS,2017
331300011483,0.0,0.0,72.96,75.52,0.0,55.01,85.55,20.28,44.99,0.0,0.0,24.48,0.0,0.0,14.45,0.0,92.54,URBAN ASSMBLY SCH-LAW & JSTCE,33,KINGS,2017
331300011499,0.0,0.0,85.11,74.44,0.0,46.15,73.45,3.47,53.85,0.0,0.0,25.56,0.0,0.0,26.55,0.0,73.2,ACORN COMMUNITY HIGH SCHOOL,33,KINGS,2017
331300011527,0.0,0.0,77.94,71.32,0.0,0.0,86.03,9.56,0.0,0.0,0.0,28.68,0.0,0.0,13.97,0.0,83.09,URBAN ASSEMBLY INST OF MATH AND SCIE,33,KINGS,2017
331300011553,0.0,0.0,76.34,87.02,0.0,54.2,79.01,0.0,45.8,0.0,0.0,12.98,0.0,0.0,20.99,0.0,41.98,BROOKLYN ACADEMY HIGH SCHOOL,33,KINGS,2017
331300011575,0.0,0.0,85.06,73.03,0.0,52.7,62.66,0.0,47.3,0.0,0.0,26.97,0.0,0.0,7.05,0.0,36.1,BEDFORD STUYVESANT PREP HIGH SCHOOL,33,KINGS,2017
331300011595,0.0,1.51,87.01,70.39,0.0,51.96,91.24,2.72,48.04,0.0,4.23,29.61,0.0,0.0,8.76,0.0,98.19,BEDFORD ACADEMY HIGH SCHOOL,33,KINGS,2017
331300011605,0.0,1.2,73.11,76.89,0.0,29.88,84.46,14.54,70.12,0.0,0.0,23.11,0.0,0.0,15.54,0.0,79.68,GEORGE WESTINGHOUSE CAREER/TECH HS,33,KINGS,2017
331300011616,0.0,0.0,69.13,81.88,3.36,53.69,83.22,0.0,46.31,0.0,0.0,18.12,33.56,0.0,16.78,0.0,19.46,BROOKLYN HS-LEADERSHIP & COMMUNITY,33,KINGS,2017
331300011670,1.52,0.54,86.74,57.07,0.0,54.67,95.33,7.39,45.33,0.0,0.0,42.93,0.0,0.0,4.67,0.0,92.93,BENJAMIN BANNEKER ACADEMY,33,KINGS,2017
331300011674,0.0,1.84,71.95,64.14,0.0,27.59,81.84,19.77,72.41,0.0,0.0,35.86,0.0,0.0,18.16,0.0,87.82,CITY POLYTECHNIC HIGH SCHOOL,33,KINGS,2017
331300860901,0.0,0.0,90.38,63.46,0.0,50.0,0.0,9.62,50.0,0.0,0.0,36.54,0.0,0.0,0.0,0.0,92.31,LEADERSHIP PREP BEDFORD STUYVESANT,33,KINGS,2017
331300860902,0.0,0.0,59.39,75.15,0.0,53.94,56.97,0.0,46.06,0.0,0.0,24.85,0.0,0.0,12.12,0.0,87.27,ACHIEVEMENT FIRST ENDEAVOR CHARTER,33,KINGS,2017
331300861006,0.0,0.0,78.15,78.43,2.8,42.86,63.03,0.0,57.14,0.0,0.0,21.57,50.98,0.0,36.97,0.0,29.69,URBAN DOVE TEAM CHARTER SCHOOL,33,KINGS,2017
331400011071,0.0,0.0,15.25,73.9,16.8,44.44,73.39,80.62,55.56,0.0,0.0,26.1,83.2,0.0,26.61,0.0,61.76,JUAN MOREL CAMPOS SECONDARY SCHOOL,33,KINGS,2017
331400011449,0.0,36.42,22.11,71.22,0.0,45.53,54.63,15.77,54.47,0.0,11.54,28.78,0.0,0.0,1.63,7.15,99.02,BROOKLYN LATIN SCHOOL (THE),33,KINGS,2017
331400011454,0.0,0.0,7.69,80.0,26.54,51.92,77.31,63.85,48.08,0.0,0.0,20.0,73.46,0.0,22.69,0.0,68.46,GREEN SCHOOL-ENVIRONMENTAL CAREERS,33,KINGS,2017
331400011474,0.0,0.0,9.12,80.23,14.86,47.23,82.58,66.09,52.77,0.0,0.0,19.77,85.14,0.0,17.42,0.0,75.1,PROGRESS HS-PROFESSIONAL CAREERS,33,KINGS,2017
331400011477,0.0,0.0,23.23,83.33,19.36,50.17,84.18,55.05,49.83,0.0,0.0,16.67,80.64,0.0,15.82,0.0,61.78,SCHOOL FOR LEGAL STUDIES,33,KINGS,2017
331400011478,0.0,4.35,37.01,74.44,5.83,35.21,84.09,55.89,64.79,0.0,0.0,25.56,94.17,0.0,15.91,0.74,79.0,"HIGH SCHOOL-ENTERPRISE, BUS & TECH",33,KINGS,2017
331400011488,0.0,0.0,58.37,76.39,0.0,54.29,83.91,26.18,45.71,0.0,0.0,23.61,0.0,0.0,16.09,0.0,90.13,BROOKLYN PREP HIGH SCHOOL,33,KINGS,2017
331400011558,0.0,0.92,32.6,78.64,0.0,21.92,72.01,60.04,78.08,0.0,0.0,21.36,0.0,0.0,27.99,1.1,92.45,WILLAMSBURG HS-ARCH & DESIGN,33,KINGS,2017
331400011561,0.0,1.02,18.57,77.63,0.0,51.17,86.84,68.42,48.83,0.0,0.0,22.37,0.0,0.0,13.16,6.14,94.44,WILLIAMSBURG PREP SCHOOL,33,KINGS,2017
331400011586,0.0,0.0,12.87,82.51,6.93,49.83,79.21,57.76,50.17,0.0,0.0,17.49,68.32,0.0,20.79,0.0,70.63,LYONS COMMUNITY SCHOOL,33,KINGS,2017
331400011610,0.0,0.0,40.74,72.22,0.0,3.7,63.7,30.74,27.41,0.0,0.0,27.78,0.0,0.0,36.3,0.0,67.41,AUTOMOTIVE HIGH SCHOOL,33,KINGS,2017
331400011614,0.0,0.0,62.26,67.92,0.0,0.0,87.26,19.34,0.0,0.0,0.0,32.08,0.0,0.0,12.74,0.0,100.0,YOUNG WOMENS LEADERSHIP SCH-BROOKLY,33,KINGS,2017
331400011632,0.0,0.0,57.14,0.0,0.0,33.61,72.27,9.24,66.39,0.0,0.0,0.0,0.0,0.0,27.73,0.0,76.47,FRANCES PERKINS ACADEMY,33,KINGS,2017
331400011685,0.0,0.0,0.0,77.02,7.23,55.32,76.6,85.11,44.68,0.0,0.0,22.98,44.26,0.0,23.4,0.0,67.23,EL PUENTE ACAD FOR PEACE AND JUSTICE,33,KINGS,2017
331400860865,0.0,0.0,26.82,76.18,3.43,56.22,86.59,65.02,43.78,0.0,0.0,23.82,96.57,0.0,13.41,0.0,84.44,WILLIAMSBURG CHARTER HIGH SCHOOL,33,KINGS,2017
331400860885,0.0,0.0,28.99,50.72,0.0,56.52,0.0,44.93,43.48,0.0,0.0,49.28,0.0,0.0,0.0,0.0,98.55,WILLIAMSBURG COLLEGIATE CHRTR SCH,33,KINGS,2017
331400860945,0.0,0.0,28.87,75.89,1.79,52.38,85.42,61.9,47.62,0.0,0.0,24.11,25.3,0.0,14.58,0.0,89.58,NORTHSIDE CHARTER HIGH SCHOOL,33,KINGS,2017
331500010448,0.0,4.49,37.36,69.38,0.0,48.88,72.19,44.94,51.12,0.0,0.0,30.62,0.0,0.0,27.81,9.83,91.85,BROOKLYN SEC SCH-COLLABORATIVE,33,KINGS,2017
331500011423,0.0,0.0,71.22,47.32,0.0,53.66,54.63,10.73,46.34,0.0,0.0,11.71,0.0,0.0,45.37,0.0,38.05,BROOKLYN FRONTIERS HIGH SCHOOL,33,KINGS,2017
331500011429,0.0,0.0,28.17,40.14,4.23,41.55,74.65,34.51,58.45,0.0,0.0,11.97,25.35,0.0,25.35,0.0,76.06,BROOKLYN SCHOOL FOR GLOBAL STUDIES,33,KINGS,2017
331500011462,0.0,0.0,67.29,79.44,0.0,63.86,88.47,21.18,36.14,0.0,0.0,20.56,0.0,0.0,11.53,3.12,86.92,JOHN JAY SCHOOL FOR LAW,33,KINGS,2017
331500011463,0.0,5.58,46.51,78.6,6.98,64.19,86.05,37.67,35.81,0.0,0.0,21.4,73.49,0.0,13.95,2.33,72.56,SECONDARY SCHOOL FOR JOURNALISM,33,KINGS,2017
331500011464,0.0,3.77,44.91,75.09,8.3,46.04,80.0,35.85,53.96,0.0,2.64,24.91,91.7,0.0,20.0,0.0,71.7,PARK SLOPE COLLEGIATE,33,KINGS,2017
331500011497,0.0,0.0,46.27,69.78,4.85,54.1,69.03,36.57,45.9,0.0,0.0,30.22,38.43,0.0,8.96,4.48,77.24,SCHOOL FOR INTERNATIONAL STUDIES,33,KINGS,2017
331500011519,0.0,1.67,62.29,83.12,7.5,46.25,76.25,24.17,53.75,0.0,0.0,16.88,92.5,0.0,23.75,5.62,80.83,COBBLE HILL SCHOOL OF AMERICAN STUD,33,KINGS,2017
331500011529,0.0,9.68,8.87,72.31,6.45,43.28,69.89,67.2,56.72,0.0,0.0,27.69,68.01,0.0,30.11,7.8,20.43,WEST BROOKLYN COMMUNITY HIGH SCHOOL,33,KINGS,2017
331500011592,0.0,0.0,45.45,50.0,24.03,38.96,87.01,0.0,61.04,0.0,0.0,50.0,75.97,0.0,12.99,34.42,66.88,KHALIL GIBRAN INTERNATIONAL ACADEMY,33,KINGS,2017
331500011656,0.67,2.01,70.38,72.39,0.0,75.47,91.42,20.11,24.53,0.0,1.07,27.61,0.0,0.0,8.58,0.67,86.33,BROOKLYN HIGH SCHOOL OF THE ARTS,33,KINGS,2017
331500011667,0.0,6.43,8.6,73.33,9.73,47.09,78.97,77.58,52.91,0.0,0.0,26.67,90.27,0.0,21.03,5.82,76.46,SUNSET PARK HIGH SCHOOL,33,KINGS,2017
331500011684,0.0,5.71,26.96,45.71,0.0,55.18,89.29,29.11,44.82,0.0,5.71,54.29,0.0,0.0,10.71,28.75,98.39,MILLENNIUM BROOKLYN HIGH SCHOOL,33,KINGS,2017
331500011698,0.0,0.0,19.87,78.48,3.31,41.72,70.2,58.94,58.28,0.0,0.0,21.52,47.02,0.0,29.8,2.98,15.89,SOUTH BROOKLYN COMM HIGH SCHOOL,33,KINGS,2017
331500860935,0.0,0.0,18.21,39.86,0.0,47.42,81.44,39.86,52.58,0.0,0.0,60.14,0.0,0.0,18.56,34.02,92.44,BROOKLYN PROSPECT CHARTER-CSD 15,33,KINGS,2017
331500860953,0.0,0.0,61.65,73.68,0.0,53.38,30.08,16.54,46.62,0.0,0.0,26.32,0.0,0.0,5.26,0.0,81.2,SUMMIT ACADEMY CHARTER SCHOOL,33,KINGS,2017
331500861016,0.0,0.0,57.81,78.3,3.85,44.62,60.65,29.61,55.38,0.0,0.0,21.7,73.23,0.0,39.35,0.0,26.17,NEW DAWN CHARTER HIGH SCHOOL,33,KINGS,2017
331600010393,0.0,0.0,25.56,70.0,0.0,53.33,54.44,0.0,46.67,0.0,0.0,30.0,0.0,0.0,25.56,0.0,67.78,FREDERICK DOUGLASS ACADEMY IV,33,KINGS,2017
331600011455,0.0,0.0,87.36,75.82,2.75,35.35,70.88,5.86,64.65,0.0,0.0,24.18,74.18,0.0,29.12,0.0,61.36,BOYS AND GIRLS HIGH SCHOOL,33,KINGS,2017
331600011498,0.0,1.76,72.93,81.02,1.23,37.26,82.6,12.65,62.74,0.0,0.0,18.98,17.05,0.0,17.4,0.0,75.04,BROOKLYN HIGH SCHOOL-LAW AND TECH,33,KINGS,2017
331600011594,0.0,0.0,83.85,62.5,0.0,53.12,80.73,6.25,46.88,0.0,0.0,37.5,0.0,0.0,19.27,0.0,59.9,GOTHAM PROFESSIONAL ARTS ACADEMY,33,KINGS,2017
331600011669,0.0,0.0,87.1,79.32,0.0,50.36,65.94,0.0,49.64,0.0,0.0,20.68,0.0,0.0,34.06,0.0,27.98,RESEARCH AND SERVICE HIGH SCHOOL,33,KINGS,2017
331600011688,0.0,0.0,71.33,69.93,0.0,48.25,74.83,0.0,51.75,0.0,0.0,30.07,0.0,0.0,25.17,0.0,71.33,BROOKYLN ACAD OF GLOBAL FINANCE (THE,33,KINGS,2017
331600860860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,EXCELLENCE BOYS CHAR SCH-BED STUY,33,KINGS,2017
331600860918,0.0,0.0,0.0,45.45,0.0,40.91,0.0,0.0,59.09,0.0,0.0,54.55,0.0,0.0,0.0,0.0,100.0,BEDFORD STUY COLLEGIATE CHARTER SCH,33,KINGS,2017
331600860938,0.0,0.0,71.74,70.65,0.0,46.74,84.78,25.0,50.0,0.0,0.0,26.09,0.0,0.0,11.96,0.0,90.76,EXCELLENCE GIRLS CHARTER SCHOOL,33,KINGS,2017
331700011122,0.0,1.86,84.04,71.81,0.0,26.33,86.97,9.57,73.67,0.0,0.0,28.19,0.0,0.0,13.03,0.0,82.45,PATHWAYS TECH EARLY COLLEGE HIGH SCH,33,KINGS,2017
331700011382,0.0,0.0,87.19,72.5,3.12,38.44,82.5,5.0,61.56,0.0,0.0,27.5,57.5,0.0,17.5,0.0,69.06,ACAD FOR COLLEGE PREP AND CAREER EXP,33,KINGS,2017
331700011408,0.0,0.0,83.68,43.93,10.88,51.88,79.08,0.0,48.12,0.0,0.0,11.72,56.49,0.0,20.92,0.0,63.18,ACADEMY OF HOSPITALITY AND TOURISM,33,KINGS,2017
331700011489,0.0,0.0,82.52,72.33,0.0,47.57,37.38,0.0,52.43,0.0,0.0,27.67,0.0,0.0,9.22,0.0,19.42,W E B DUBOIS ACADEMIC HIGH SCHOOL,33,KINGS,2017
331700011524,0.0,18.53,29.7,58.58,73.02,41.96,91.28,39.78,58.04,0.0,0.0,41.42,26.98,0.0,8.72,11.99,70.03,INTERNTL HS AT PROSPECT HGHTS,33,KINGS,2017
331700011528,0.0,0.0,80.69,81.55,16.31,51.5,82.83,9.87,48.5,0.0,0.0,18.45,83.69,0.0,17.17,0.0,62.66,HIGH SCH FOR GLOBAL CITIZENSHIP(THE),33,KINGS,2017
331700011531,0.0,0.0,90.3,77.24,1.87,49.25,84.33,2.61,50.75,0.0,0.0,22.76,25.37,0.0,15.67,0.0,79.85,SCHOOL FOR HUMAN RIGHTS (THE),33,KINGS,2017
331700011533,0.0,0.0,88.3,63.02,0.0,47.92,78.49,0.0,52.08,0.0,0.0,36.98,0.0,0.0,21.51,0.0,61.89,SCHOOL FOR DEMOCRACY & LDRSHP,33,KINGS,2017
331700011537,0.0,0.0,86.05,78.29,6.98,41.86,70.8,6.98,58.14,0.0,0.0,21.71,93.02,0.0,29.2,0.0,78.55,HIGH SCHOOL-YOUTH & COMM DVLPMNT,33,KINGS,2017
331700011539,0.0,0.0,82.98,72.77,4.97,31.41,80.1,10.47,68.59,0.0,0.0,27.23,52.09,0.0,19.9,0.0,80.37,HIGH SCHOOL-SVC & LRNG,33,KINGS,2017
331700011543,0.0,3.76,88.09,81.5,0.0,46.71,0.0,0.0,53.29,0.0,0.0,18.5,0.0,0.0,0.0,0.0,97.81,"SCIENCE, TECH & RESEARCH HIGH SCH",33,KINGS,2017
331700011546,0.0,0.0,77.58,77.83,0.0,69.77,89.92,11.59,30.23,0.0,0.0,22.17,0.0,0.0,10.08,0.0,96.22,HS FOR PUBLIC SERVICE-HEROES OF TOM,33,KINGS,2017
331700011547,0.0,0.0,82.32,72.42,3.58,40.42,83.58,11.58,59.58,0.0,0.0,27.58,66.53,0.0,16.42,0.0,78.53,BROOKLYN ACADEMY OF SCI & ENVIRON,33,KINGS,2017
331700011548,0.0,0.0,84.48,82.69,0.0,67.76,82.69,8.96,32.24,0.0,0.0,17.31,0.0,0.0,17.31,0.0,79.1,BROOKLYN SCHOOL FOR MUSIC & THEATER,33,KINGS,2017
331700011568,0.0,0.0,85.71,74.13,0.0,57.53,81.08,0.0,42.47,0.0,0.0,25.87,0.0,0.0,18.92,0.0,42.47,BROWNSVILLE  ACADEMY HIGH SCHOOL,33,KINGS,2017
331700011590,0.0,1.51,91.39,74.49,0.0,55.11,72.44,2.91,44.89,0.0,0.75,25.51,0.0,0.0,2.58,0.0,98.06,MEDGAR EVERS COLLEGE PREP SCHOOL,33,KINGS,2017
331700011600,0.91,0.0,92.18,79.26,4.69,71.69,81.98,4.86,28.31,0.0,0.0,20.74,95.31,0.0,18.02,0.0,76.3,CLARA BARTON HIGH SCHOOL,33,KINGS,2017
331700011745,0.0,0.0,92.45,91.32,0.0,51.32,78.87,1.89,48.68,0.0,0.0,8.68,0.0,0.0,21.13,0.0,95.09,BROOKLYN INSTITUTE FOR LIBERAL ARTS,33,KINGS,2017
331700011751,0.0,0.0,84.36,78.18,0.0,70.36,84.69,4.56,29.64,0.0,0.0,21.82,0.0,0.0,15.31,0.0,81.43,ACADEMY FOR HEALTH CAREERS,33,KINGS,2017
331700860879,0.0,0.0,0.0,58.22,0.0,59.59,66.44,0.0,40.41,0.0,0.0,41.78,0.0,0.0,17.81,0.0,86.3,ACHIEVEMENT FIRST CROWN HEIGHTS,33,KINGS,2017
331700860882,0.0,0.0,0.0,41.41,0.0,51.52,57.58,0.0,48.48,0.0,0.0,58.59,0.0,0.0,19.19,0.0,95.96,KIPP AMP CHARTER SCHOOL,33,KINGS,2017
331800011563,0.0,0.0,72.08,72.77,10.82,42.41,87.43,3.14,57.59,0.0,0.0,27.23,89.18,0.0,12.57,0.0,90.23,IT TAKES A VILLAGE ACADEMY,33,KINGS,2017
331800011566,0.0,0.0,24.91,72.83,4.53,47.92,83.77,3.4,52.08,0.0,0.0,27.17,40.0,0.0,16.23,0.0,72.45,BROOKLYN GENERATION SCHOOL,33,KINGS,2017
331800011567,0.0,0.0,84.94,82.39,0.0,59.66,85.51,5.68,40.34,0.0,0.0,17.61,0.0,0.0,14.49,0.0,78.41,BROOKLYN THEATRE ARTS HIGH SCHOOL,33,KINGS,2017
331800011569,0.0,0.0,90.03,80.07,0.0,44.33,82.82,0.0,55.67,0.0,0.0,19.93,0.0,0.0,17.18,0.0,83.16,KURT HAHN EXPEDITIONARY LRNING SCH,33,KINGS,2017
331800011576,0.0,0.0,87.82,69.37,0.0,45.76,79.7,0.0,54.24,0.0,0.0,30.63,0.0,0.0,20.3,0.0,81.18,VICTORY COLLEGIATE HIGH SCHOOL,33,KINGS,2017
331800011578,0.0,0.0,81.14,76.65,2.1,41.32,80.24,5.99,58.68,0.0,0.0,23.35,33.83,0.0,19.76,0.0,36.53,BROOKLYN BRIDGE ACADEMY,33,KINGS,2017
331800011589,0.0,0.0,83.4,76.11,0.0,48.58,81.38,0.0,51.42,0.0,0.0,23.89,0.0,0.0,18.62,0.0,65.99,ARTS & MEDIA PREP ACADEMY,33,KINGS,2017
331800011617,0.0,0.0,88.48,78.81,0.0,35.32,86.25,0.0,64.68,0.0,0.0,21.19,0.0,0.0,13.75,0.0,73.61,HS FOR INNOVATION -ADVERTISING/MEDIA,33,KINGS,2017
331800011629,0.0,0.0,91.05,72.84,0.0,45.99,76.54,2.16,54.01,0.0,0.0,27.16,0.0,0.0,23.46,0.0,74.38,CULTURAL ACADEMY-ARTS AND SCIENCES,33,KINGS,2017
331800011633,0.0,0.0,82.04,45.15,0.0,67.48,83.5,9.22,32.52,0.0,0.0,6.8,0.0,0.0,16.5,0.0,91.5,HIGH SCHOOL FOR MEDICAL PROFESSIONS,33,KINGS,2017
331800011635,0.0,0.0,66.77,82.28,0.0,59.81,76.58,0.0,40.19,0.0,0.0,17.72,0.0,0.0,23.42,0.0,22.47,OLYMPUS ACADEMY,33,KINGS,2017
331800011637,0.0,0.0,85.71,73.17,4.18,38.33,84.67,2.44,61.67,0.0,0.0,26.83,45.99,0.0,15.33,0.0,81.53,ACAD FOR CONSERVATION & ENVIRONMENT,33,KINGS,2017
331800011642,0.0,0.0,80.94,76.56,4.69,29.69,78.12,10.94,70.31,0.0,0.0,23.44,72.5,0.0,21.88,0.0,63.12,URBAN ACTION ACADEMY,33,KINGS,2017
331800011673,0.0,0.0,81.94,71.43,4.85,45.28,70.89,0.0,54.72,0.0,0.0,28.57,43.67,0.0,29.11,0.0,46.36,EAST BROOKLYN COMMUNITY HIGH SCHOOL,33,KINGS,2017
331800860908,0.0,0.0,0.0,45.76,0.0,52.54,0.0,0.0,47.46,0.0,0.0,54.24,0.0,0.0,0.0,0.0,96.61,KINGS COLLEGIATE CHARTER SCHOOL,33,KINGS,2017
331900011404,0.0,0.0,60.0,60.84,0.0,69.68,83.58,9.68,25.68,0.0,0.0,25.89,0.0,0.0,13.68,0.0,71.37,ACADEMY FOR YOUNG WRITERS,33,KINGS,2017
331900011409,0.0,0.0,64.4,68.4,0.0,52.8,40.8,0.0,47.2,0.0,0.0,31.6,0.0,0.0,9.6,0.0,93.2,EAST NY FAMILY ACADEMY,33,KINGS,2017
331900011502,0.0,0.0,67.69,76.86,0.0,24.45,68.56,0.0,75.55,0.0,0.0,23.14,0.0,0.0,31.44,0.0,74.67,CAPTAIN VERNON A RICHARDS HS-FIRE,33,KINGS,2017
331900011504,0.0,0.0,75.0,65.62,3.41,44.6,76.99,4.83,55.4,0.0,0.0,34.38,48.3,0.0,23.01,0.0,64.77,HIGH SCHOOL FOR CIVIL RIGHTS,33,KINGS,2017
331900011507,0.0,0.0,80.34,83.29,0.0,55.28,78.87,10.32,44.72,0.0,0.0,16.71,0.0,0.0,21.13,0.0,67.32,PERF ARTS & TECH HIGH SCHOOL,33,KINGS,2017
331900011510,0.0,0.0,72.63,82.11,9.12,55.79,76.14,17.19,44.21,0.0,0.0,17.89,66.32,0.0,23.86,0.0,72.63,WORLD ACAD FOR TOTAL COM HEALTH,33,KINGS,2017
331900011583,0.0,0.0,0.0,82.63,74.65,48.36,0.0,0.0,51.64,0.0,0.0,17.37,25.35,0.0,0.0,0.0,62.44,MULTICULTURAL HIGH SCHOOL,33,KINGS,2017
331900011615,0.0,7.89,62.29,69.03,1.94,13.83,77.94,26.06,86.17,0.0,0.0,30.97,50.06,0.0,22.06,0.0,73.94,TRANSIT TECH CAREER AND TECH EDU,33,KINGS,2017
331900011618,0.0,3.73,46.13,73.07,5.87,22.13,78.4,42.4,77.87,0.0,0.0,26.93,41.07,0.0,21.6,0.0,79.47,ACADEMY OF INNOVATIVE TECHNOLOGY,33,KINGS,2017
331900011639,0.0,0.0,35.96,79.78,13.76,35.67,80.34,55.06,64.33,0.0,0.0,20.22,63.48,0.0,19.66,0.0,60.11,BROOKLYN LAB SCHOOL,33,KINGS,2017
331900011659,0.0,0.0,13.59,83.17,13.92,45.63,80.26,72.17,54.37,0.0,0.0,16.83,86.08,0.0,19.74,2.27,70.55,CYPRESS HILLS COLLEGIATE PREP SCHOOL,33,KINGS,2017
331900011660,0.0,0.0,67.67,85.13,2.59,72.63,68.75,0.0,27.37,0.0,0.0,14.87,56.03,0.0,31.25,0.0,66.81,W H MAXWELL CAREER AND TECH HS,33,KINGS,2017
331900011683,0.0,0.0,62.08,82.16,8.18,59.85,78.44,23.05,40.15,0.0,0.0,17.84,65.8,0.0,21.56,0.0,73.98,SCH FOR CLASSICS: AN ACADEMY-TWP,33,KINGS,2017
331900860880,0.0,0.0,0.0,60.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,73.33,ACHIEVEMENT FIRST E NY CHARTER SCH,33,KINGS,2017
331900860891,0.0,0.0,75.79,82.11,0.0,47.02,78.6,0.0,52.98,0.0,0.0,17.89,0.0,0.0,8.77,0.0,86.67,UFT CHARTER SCHOOL,33,KINGS,2017
332000011445,0.0,39.15,3.18,73.58,11.07,41.7,84.87,27.42,58.3,0.0,0.57,26.42,88.93,0.0,15.13,28.77,78.74,NEW UTRECHT HIGH SCHOOL,33,KINGS,2017
332000011485,0.0,17.6,5.12,75.92,3.36,44.4,80.4,58.16,55.6,0.0,0.8,24.08,96.64,0.0,19.6,16.16,89.12,HIGH SCHOOL OF TELECOMMUNICATIONS,33,KINGS,2017
332000011490,0.0,32.63,3.21,68.95,14.03,44.98,86.66,28.34,55.02,0.0,0.0,31.05,85.97,0.0,13.34,32.92,76.34,FORT HAMILTON HIGH SCHOOL,33,KINGS,2017
332000011505,0.0,43.39,2.14,75.07,26.15,43.55,86.36,26.73,56.45,0.0,0.0,24.93,73.85,0.0,13.64,18.76,69.4,FRANKLIN D ROOSEVELT HIGH SCHOOL,33,KINGS,2017
332000011609,0.0,49.33,16.78,71.48,0.0,0.0,88.59,21.14,0.0,0.0,0.0,7.05,0.0,0.0,11.41,6.04,93.62,URBAN ASSEMBLY SCH-CRIMINAL JUSTICE,33,KINGS,2017
