AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
321200011682,0.0,0.0,0.0,78.09,9.79,43.83,0.0,72.13,70.0,56.17,0.0,0.0,21.91,90.21,0.0,27.87,0.0,70.43,FANNIE LOU HAMER FREEDOM HS,32,BRONX,2018
321200011684,0.0,0.0,52.26,78.14,1.26,39.95,1.26,74.37,30.4,60.05,0.0,0.0,21.86,28.14,0.0,25.63,0.0,58.04,WINGS ACADEMY,32,BRONX,2018
321200860870,0.0,0.0,31.25,55.29,0.0,55.29,0.0,62.98,60.1,44.71,0.0,0.0,16.35,0.0,0.0,8.65,0.0,84.13,BRONX LIGHTHOUSE CHARTER SCHOOL,32,BRONX,2018
321200860965,0.0,0.0,10.1,63.46,6.73,55.29,0.0,82.21,65.87,44.71,0.0,0.0,4.81,61.54,0.0,17.79,0.0,85.58,DR R IZQUIERDO HEALTH/SCIENCE CHARTE,32,BRONX,2018
321200861010,0.0,0.0,9.84,80.83,9.59,45.85,0.0,51.04,52.59,54.15,0.0,0.0,19.17,90.41,0.0,48.96,0.0,11.4,NEW VISIONS AIM CHARTER HS II,32,BRONX,2018
331300010265,0.0,0.0,73.33,82.75,0.0,59.22,0.0,77.25,0.0,40.78,0.0,0.0,17.25,0.0,0.0,22.75,0.0,76.86,DR SUSAN S MCKINNEY SEC SCH-ARTS,33,KINGS,2018
331300011350,0.0,0.0,73.01,83.19,0.0,66.81,0.0,80.97,0.0,33.19,0.0,0.0,16.81,0.0,0.0,19.03,0.0,80.97,URBAN ASSEMBLY SCHOOL OF MUSIC & ART,33,KINGS,2018
331300011412,0.0,0.0,80.29,80.0,0.0,52.17,0.0,78.26,4.06,47.83,0.0,0.0,20.0,0.0,0.0,21.74,0.0,75.65,BROOKLYN COMM ARTS-MEDIA HS,33,KINGS,2018
331300011419,0.0,3.21,69.94,73.72,0.0,46.12,1.7,86.39,18.53,53.88,0.0,0.0,26.28,0.0,0.0,13.61,0.0,88.47,SCIENCE SKILLS CENTER HIGH SCHOOL,33,KINGS,2018
331300011430,0.26,61.55,7.53,64.18,0.0,41.14,0.53,98.24,7.04,58.86,0.0,2.35,35.82,0.0,0.0,1.76,19.77,97.88,BROOKLYN TECH HIGH SCHOOL,33,KINGS,2018
331300011439,0.0,33.83,20.06,65.87,45.81,47.9,33.83,0.0,31.44,52.1,0.0,0.0,34.13,54.19,0.0,0.0,14.67,81.14,BROOKLYN INTNTL HIGH SCHOOL,33,KINGS,2018
331300011483,0.0,0.0,68.2,77.42,0.0,53.46,0.0,86.64,24.65,46.54,0.0,0.0,22.58,0.0,0.0,13.36,0.0,93.78,URBAN ASSMBLY SCH-LAW & JSTCE,33,KINGS,2018
331300011499,0.0,0.0,81.52,80.91,0.0,44.85,0.0,69.7,0.0,55.15,0.0,0.0,19.09,0.0,0.0,30.3,0.0,75.76,ACORN COMMUNITY HIGH SCHOOL,33,KINGS,2018
331300011527,0.0,0.0,74.24,76.52,0.0,0.0,0.0,83.33,9.85,0.0,0.0,0.0,23.48,0.0,0.0,16.67,0.0,86.74,URBAN ASSEMBLY INST OF MATH AND SCIE,33,KINGS,2018
331300011553,0.0,0.0,71.64,85.82,0.0,52.0,0.0,73.09,0.0,48.0,0.0,0.0,14.18,0.0,0.0,26.91,0.0,28.73,BROOKLYN ACADEMY HIGH SCHOOL,33,KINGS,2018
331300011575,0.0,0.0,78.52,50.37,0.0,54.07,0.0,36.3,0.0,45.93,0.0,0.0,17.04,0.0,0.0,3.7,0.0,50.37,BEDFORD STUYVESANT PREP HIGH SCHOOL,33,KINGS,2018
331300011595,0.0,0.0,85.39,70.51,0.0,53.65,0.0,92.42,5.62,46.35,0.0,1.69,29.49,0.0,0.0,7.58,0.0,98.88,BEDFORD ACADEMY HIGH SCHOOL,33,KINGS,2018
331300011605,0.0,0.0,73.0,78.6,0.0,28.6,0.0,83.2,20.6,71.4,0.0,0.0,21.4,0.0,0.0,16.8,0.0,77.2,GEORGE WESTINGHOUSE CAREER/TECH HS,33,KINGS,2018
331300011616,0.0,0.0,66.67,84.48,2.01,56.61,0.0,79.31,0.0,43.39,0.0,0.0,15.52,17.82,0.0,20.69,0.0,17.24,BROOKLYN HS-LEADERSHIP & COMMUNITY,33,KINGS,2018
331300011670,0.85,0.61,87.27,60.61,0.0,58.18,0.0,94.55,7.27,41.82,0.0,0.0,39.39,0.0,0.0,5.45,0.0,96.12,BENJAMIN BANNEKER ACADEMY,33,KINGS,2018
331300011674,0.0,2.32,75.41,67.75,0.0,29.93,0.0,82.6,16.47,70.07,0.0,0.0,32.25,0.0,0.0,17.4,0.0,80.74,CITY POLYTECHNIC HIGH SCHOOL,33,KINGS,2018
331300860901,0.0,0.0,90.86,67.2,0.0,55.91,0.0,0.0,2.69,44.09,0.0,0.0,32.8,0.0,0.0,0.0,0.0,88.71,LEADERSHIP PREP BEDFORD STUYVESANT,33,KINGS,2018
331300860902,0.0,0.0,69.71,78.29,0.0,60.0,0.0,26.29,11.43,40.0,0.0,0.0,21.71,0.0,0.0,5.71,0.0,91.43,ACHIEVEMENT FIRST ENDEAVOR CHARTER,33,KINGS,2018
331300861006,0.0,0.0,75.33,79.05,1.33,43.24,0.0,63.66,13.79,56.76,0.0,0.0,20.95,23.87,0.0,36.34,0.0,26.26,URBAN DOVE TEAM CHARTER SCHOOL,33,KINGS,2018
331400011071,0.0,0.0,13.06,72.78,20.83,48.06,8.89,71.39,83.89,51.94,0.0,0.0,27.22,79.17,0.0,28.61,0.0,65.0,JUAN MOREL CAMPOS SECONDARY SCHOOL,33,KINGS,2018
331400011449,0.0,41.9,15.45,65.68,0.0,46.66,0.0,24.96,12.63,53.34,0.0,18.57,34.32,0.0,0.0,0.74,9.36,97.62,BROOKLYN LATIN SCHOOL (THE),33,KINGS,2018
331400011454,0.0,0.0,10.36,80.31,15.54,44.56,4.15,74.61,60.62,55.44,0.0,0.0,19.69,41.97,0.0,25.39,0.0,75.65,WILLIAMSBURG HS-ART-TECH,33,KINGS,2018
331400011474,0.0,0.0,25.33,82.27,14.1,45.93,4.52,82.82,64.76,54.07,0.0,0.0,17.73,85.9,0.0,17.18,0.0,76.87,PROGRESS HS-PROFESSIONAL CAREERS,33,KINGS,2018
331400011477,0.0,0.0,29.02,86.08,22.35,45.88,2.35,80.0,56.08,54.12,0.0,0.0,13.92,77.65,0.0,20.0,0.0,67.06,EAST WILLIAMSBURG SCHOLARS,33,KINGS,2018
331400011478,0.0,2.39,34.43,75.23,7.16,34.43,4.09,80.57,58.64,65.57,0.0,0.0,24.77,92.84,0.0,19.43,1.36,82.05,"HIGH SCHOOL-ENTERPRISE, BUS & TECH",33,KINGS,2018
331400011488,0.0,0.0,56.75,77.64,0.0,54.64,0.0,84.39,28.48,45.36,0.0,0.0,22.36,0.0,0.0,15.61,0.0,92.83,BROOKLYN PREP HIGH SCHOOL,33,KINGS,2018
331400011558,0.0,0.95,28.6,83.9,0.0,22.92,3.98,73.48,63.26,77.08,0.0,0.0,16.1,0.0,0.0,26.52,2.27,96.21,WILLAMSBURG HS-ARCH & DESIGN,33,KINGS,2018
331400011561,0.0,1.06,17.02,76.6,0.0,47.42,0.76,86.78,68.24,52.58,0.0,0.0,23.4,0.0,0.0,13.22,8.05,95.74,WILLIAMSBURG PREP SCHOOL,33,KINGS,2018
331400011586,0.0,0.0,27.89,84.27,11.87,41.84,2.97,80.71,59.35,58.16,0.0,0.0,15.73,66.17,0.0,19.29,0.0,71.81,LYONS COMMUNITY SCHOOL,33,KINGS,2018
331400011610,0.0,0.0,50.27,76.49,5.41,8.38,0.0,67.84,38.65,66.22,0.0,0.0,23.51,57.3,0.0,32.16,0.0,74.59,AUTOMOTIVE HIGH SCHOOL,33,KINGS,2018
331400011614,0.0,0.0,66.93,67.33,0.0,0.0,0.0,82.47,23.11,0.0,0.0,0.0,32.67,0.0,0.0,17.53,0.0,98.01,YOUNG WOMENS LEADERSHIP SCH-BROOKLY,33,KINGS,2018
331400011685,0.0,0.0,0.0,80.97,7.96,57.52,6.64,73.89,83.63,42.48,0.0,0.0,19.03,66.81,0.0,26.11,0.0,76.55,EL PUENTE ACAD FOR PEACE AND JUSTICE,33,KINGS,2018
331400860865,0.0,0.0,24.22,73.66,3.73,57.52,2.98,84.84,66.34,42.48,0.0,0.0,26.34,96.27,0.0,15.16,0.0,86.71,WILLIAMSBURG CHARTER HIGH SCHOOL,33,KINGS,2018
331400860885,0.0,0.0,0.0,67.65,0.0,58.82,0.0,0.0,47.06,41.18,0.0,0.0,32.35,0.0,0.0,0.0,0.0,100.0,WILLIAMSBURG COLLEGIATE CHRTR SCH,33,KINGS,2018
331400860945,0.0,0.0,22.32,79.66,3.39,51.41,0.0,81.07,66.38,48.59,0.0,0.0,20.34,51.41,0.0,18.93,0.0,89.27,NORTHSIDE CHARTER HIGH SCHOOL,33,KINGS,2018
331500010448,0.0,2.49,40.72,72.3,0.0,51.25,0.0,72.3,41.55,48.75,0.0,0.0,27.7,0.0,0.0,27.7,10.25,85.6,BROOKLYN SEC SCH-COLLABORATIVE,33,KINGS,2018
331500011423,0.0,0.0,72.11,86.06,0.0,49.8,0.0,54.18,11.95,50.2,0.0,0.0,13.94,0.0,0.0,45.82,0.0,27.09,BROOKLYN FRONTIERS HIGH SCHOOL,33,KINGS,2018
331500011429,0.0,0.0,45.24,59.52,4.76,39.68,0.0,74.6,24.6,60.32,0.0,0.0,15.08,28.57,0.0,25.4,0.0,86.51,BROOKLYN SCHOOL FOR GLOBAL STUDIES,33,KINGS,2018
331500011462,0.0,0.0,66.23,79.55,0.0,67.21,0.0,86.69,23.05,32.79,0.0,0.0,20.45,0.0,0.0,13.31,1.62,84.09,JOHN JAY SCHOOL FOR LAW,33,KINGS,2018
331500011463,0.0,2.37,47.39,85.78,9.0,67.3,5.69,84.83,31.75,32.7,0.0,0.0,14.22,71.56,0.0,15.17,8.53,70.62,SECONDARY SCHOOL FOR JOURNALISM,33,KINGS,2018
331500011464,0.0,5.63,43.71,78.15,1.99,45.7,3.97,82.12,36.75,54.3,0.0,2.32,21.85,23.51,0.0,17.88,0.0,79.47,PARK SLOPE COLLEGIATE,33,KINGS,2018
331500011497,0.0,0.0,48.26,76.45,2.7,50.58,0.0,85.33,35.52,49.42,0.0,0.0,23.55,19.31,0.0,14.67,1.93,69.88,BOERUM HILL SCHOOL FOR INTERNATIONAL,33,KINGS,2018
331500011519,0.0,1.58,60.87,89.53,6.32,50.4,4.74,78.46,28.06,49.6,0.0,0.0,10.47,93.68,0.0,21.54,3.56,86.17,COBBLE HILL SCHOOL OF AMERICAN STUD,33,KINGS,2018
331500011529,0.0,7.91,10.97,74.49,5.36,41.33,1.53,66.07,66.07,58.67,0.0,0.0,25.51,70.41,0.0,33.93,11.22,19.64,WEST BROOKLYN COMMUNITY HIGH SCHOOL,33,KINGS,2018
331500011592,0.0,14.63,41.87,72.76,21.54,46.75,6.5,84.15,0.0,53.25,0.0,0.0,27.24,78.46,0.0,15.85,29.27,75.2,KHALIL GIBRAN INTERNATIONAL ACADEMY,33,KINGS,2018
331500011656,0.64,1.27,68.92,71.21,0.0,74.9,1.53,88.41,22.93,25.1,0.0,2.8,28.79,0.0,0.0,11.59,0.64,89.3,BROOKLYN HIGH SCHOOL OF THE ARTS,33,KINGS,2018
331500011667,0.0,8.54,7.94,79.59,8.8,45.52,11.36,79.5,76.52,54.48,0.0,0.0,20.41,91.2,0.0,20.5,1.71,82.32,SUNSET PARK HIGH SCHOOL,33,KINGS,2018
331500011684,0.0,6.39,28.2,46.39,0.0,57.05,0.0,88.2,26.56,42.95,0.0,2.46,53.61,0.0,0.0,11.8,30.66,100.0,MILLENNIUM BROOKLYN HIGH SCHOOL,33,KINGS,2018
331500011698,0.0,1.63,29.32,87.62,0.0,42.02,0.0,65.15,53.42,57.98,0.0,0.0,12.38,0.0,0.0,34.85,6.51,16.94,SOUTH BROOKLYN COMM HIGH SCHOOL,33,KINGS,2018
331500860935,0.0,2.6,22.92,46.09,0.0,45.31,0.0,82.03,43.49,54.69,0.0,2.6,53.91,0.0,0.0,17.97,24.22,90.62,BROOKLYN PROSPECT CHARTER-CSD 15,33,KINGS,2018
331500860953,0.0,0.0,53.0,73.0,0.0,51.0,0.0,67.5,32.0,49.0,0.0,0.0,27.0,0.0,0.0,12.0,0.0,81.5,SUMMIT ACADEMY CHARTER SCHOOL,33,KINGS,2018
331500861016,0.0,0.0,60.41,83.94,5.43,51.36,1.81,57.69,24.89,48.64,0.0,0.0,16.06,94.57,0.0,42.31,0.0,24.66,NEW DAWN CHARTER HIGH SCHOOL,33,KINGS,2018
331600011455,0.0,0.0,86.49,78.13,0.0,34.89,0.0,71.25,4.67,65.11,0.0,0.0,21.87,0.0,0.0,28.75,0.0,69.04,BOYS AND GIRLS HIGH SCHOOL,33,KINGS,2018
331600011498,0.0,2.66,69.8,80.11,0.0,38.54,0.0,81.88,19.54,61.46,0.0,0.0,19.89,0.0,0.0,18.12,0.0,83.48,BROOKLYN HIGH SCHOOL-LAW AND TECH,33,KINGS,2018
331600011594,0.0,0.0,53.91,35.65,0.0,59.13,0.0,53.04,0.0,40.87,0.0,0.0,27.83,0.0,0.0,10.43,0.0,78.26,GOTHAM PROFESSIONAL ARTS ACADEMY,33,KINGS,2018
331600011669,0.0,0.0,77.87,87.87,2.13,47.23,0.0,65.11,14.89,52.77,0.0,0.0,12.13,46.38,0.0,34.89,0.0,33.19,RESEARCH AND SERVICE HIGH SCHOOL,33,KINGS,2018
331600011688,0.0,0.0,72.84,34.57,0.0,42.59,0.0,67.28,0.0,57.41,0.0,0.0,12.35,0.0,0.0,32.72,0.0,75.31,BROOKYLN ACAD OF GLOBAL FINANCE (THE,33,KINGS,2018
331600011765,0.0,0.0,83.33,79.17,0.0,40.28,0.0,79.17,0.0,59.72,0.0,0.0,20.83,0.0,0.0,20.83,0.0,81.94,NELSON MANDELA HIGH SCHOOL,33,KINGS,2018
331600860860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,EXCELLENCE BOYS CHAR SCH-BED STUY,33,KINGS,2018
331600860918,0.0,0.0,0.0,45.45,0.0,40.91,0.0,0.0,0.0,59.09,0.0,0.0,54.55,0.0,0.0,0.0,0.0,100.0,BEDFORD STUY COLLEGIATE CHARTER SCH,33,KINGS,2018
331600860938,0.0,0.0,68.11,65.63,0.0,51.7,0.0,89.78,7.12,46.44,0.0,0.0,32.51,0.0,0.0,8.36,0.0,94.74,EXCELLENCE GIRLS CHARTER SCHOOL,33,KINGS,2018
331700011122,0.0,0.0,89.64,69.4,0.0,31.33,0.0,85.78,6.27,68.67,0.0,0.0,30.6,0.0,0.0,14.22,0.0,59.04,PATHWAYS TECH EARLY COLLEGE HIGH SCH,33,KINGS,2018
331700011382,0.0,0.0,78.45,78.8,7.42,42.05,4.95,82.69,10.25,57.95,0.0,0.0,21.2,70.67,0.0,17.31,0.0,70.67,ACAD FOR COLLEGE PREP AND CAREER EXP,33,KINGS,2018
331700011408,0.0,0.0,42.79,62.5,9.62,55.29,0.0,73.08,0.0,44.71,0.0,0.0,12.02,42.31,0.0,26.92,0.0,76.44,ACADEMY OF HOSPITALITY AND TOURISM,33,KINGS,2018
331700011489,0.0,0.0,79.63,43.83,0.0,51.23,0.0,48.77,0.0,48.77,0.0,0.0,12.96,0.0,0.0,8.02,0.0,33.33,W E B DUBOIS ACADEMIC HIGH SCHOOL,33,KINGS,2018
331700011524,0.0,7.18,27.39,71.81,61.7,47.61,29.26,91.76,43.09,52.39,0.0,0.0,28.19,38.3,0.0,8.24,13.3,72.07,INTERNTL HS AT PROSPECT HGHTS,33,KINGS,2018
331700011528,0.0,0.0,80.75,81.69,7.51,50.23,0.0,84.51,6.57,49.77,0.0,0.0,18.31,45.54,0.0,15.49,0.0,72.77,HIGH SCH FOR GLOBAL CITIZENSHIP(THE),33,KINGS,2018
331700011531,0.0,0.0,91.95,83.12,0.0,52.21,0.0,80.78,1.82,47.79,0.0,0.0,16.88,0.0,0.0,19.22,0.0,81.82,SCHOOL FOR HUMAN RIGHTS (THE),33,KINGS,2018
331700011537,0.0,0.0,82.31,79.82,7.48,40.59,2.72,74.83,12.02,59.41,0.0,0.0,20.18,92.52,0.0,25.17,0.0,81.41,HIGH SCHOOL-YOUTH & COMM DVLPMNT,33,KINGS,2018
331700011539,0.0,0.0,77.65,76.71,7.76,35.29,0.0,79.76,14.59,64.71,0.0,0.0,23.29,73.41,0.0,20.24,0.0,79.53,HIGH SCHOOL-SVC & LRNG,33,KINGS,2018
331700011543,0.0,5.81,85.48,84.52,0.0,46.77,0.0,43.87,0.0,53.23,0.0,0.0,15.48,0.0,0.0,3.87,0.0,95.16,"SCIENCE, TECH & RESEARCH HIGH SCH",33,KINGS,2018
331700011546,0.0,0.0,75.35,79.34,0.0,62.44,0.0,89.67,14.08,37.56,0.0,0.0,20.66,0.0,0.0,10.33,0.0,95.54,HS FOR PUBLIC SERVICE-HEROES OF TOM,33,KINGS,2018
331700011547,0.0,0.0,83.29,78.21,1.69,40.44,6.05,82.81,10.17,59.56,0.0,0.0,21.79,21.79,0.0,17.19,0.0,75.3,BROOKLYN ACADEMY OF SCI & ENVIRON,33,KINGS,2018
331700011548,0.0,0.0,81.29,83.55,0.0,72.9,0.0,85.81,4.84,27.1,0.0,0.0,16.45,0.0,0.0,14.19,0.0,81.94,BROOKLYN SCHOOL FOR MUSIC & THEATER,33,KINGS,2018
331700011568,0.0,0.0,85.23,83.12,0.0,60.34,0.0,79.75,0.0,39.66,0.0,0.0,16.88,0.0,0.0,20.25,0.0,39.24,BROWNSVILLE  ACADEMY HIGH SCHOOL,33,KINGS,2018
331700011590,0.0,0.79,89.81,77.24,0.0,59.46,0.0,70.33,4.08,40.54,0.0,2.38,22.76,0.0,0.0,3.4,0.0,98.07,MEDGAR EVERS COLLEGE PREP SCHOOL,33,KINGS,2018
331700011600,0.77,0.0,89.44,78.79,5.88,70.27,7.16,83.39,5.88,29.73,0.0,1.36,21.21,94.12,0.0,16.61,0.0,78.19,CLARA BARTON HIGH SCHOOL,33,KINGS,2018
331700011745,0.0,0.0,49.4,91.92,0.0,47.31,1.5,81.74,1.5,52.69,0.0,0.0,8.08,0.0,0.0,18.26,0.0,97.31,BROOKLYN INSTITUTE FOR LIBERAL ARTS,33,KINGS,2018
331700011751,0.0,0.0,87.0,80.19,0.0,71.21,0.0,86.69,5.26,28.79,0.0,0.0,19.81,0.0,0.0,13.31,0.0,81.73,ACADEMY FOR HEALTH CAREERS,33,KINGS,2018
331700860879,0.0,0.0,0.0,65.38,0.0,53.21,0.0,82.05,0.0,46.79,0.0,0.0,34.62,0.0,0.0,17.95,0.0,93.59,ACHIEVEMENT FIRST CROWN HEIGHTS,33,KINGS,2018
331700860882,0.0,0.0,0.0,53.91,0.0,52.34,0.0,80.47,0.0,47.66,0.0,0.0,46.09,0.0,0.0,19.53,0.0,90.62,KIPP AMP CHARTER SCHOOL,33,KINGS,2018
331800011563,0.0,0.0,88.74,71.33,9.39,44.88,14.68,87.71,5.63,55.12,0.0,0.0,28.67,90.61,0.0,12.29,0.0,89.93,IT TAKES A VILLAGE ACADEMY,33,KINGS,2018
331800011566,0.0,0.0,28.84,73.95,2.79,43.26,0.0,78.6,4.65,56.74,0.0,0.0,26.05,25.12,0.0,21.4,0.0,74.88,BROOKLYN GENERATION SCHOOL,33,KINGS,2018
331800011567,0.0,0.0,83.96,79.87,0.0,60.38,0.0,85.85,2.83,39.62,0.0,0.0,20.13,0.0,0.0,14.15,0.0,79.56,BROOKLYN THEATRE ARTS HIGH SCHOOL,33,KINGS,2018
331800011569,0.0,0.0,91.42,81.95,0.0,37.28,0.0,80.47,0.0,62.72,0.0,0.0,18.05,0.0,0.0,19.53,0.0,81.36,KURT HAHN EXPEDITIONARY LRNING SCH,33,KINGS,2018
331800011576,1.69,0.0,85.39,74.44,0.0,40.45,0.0,80.06,3.93,59.55,0.0,0.0,25.56,0.0,0.0,19.94,0.0,81.74,VICTORY COLLEGIATE HIGH SCHOOL,33,KINGS,2018
331800011578,0.0,0.0,83.11,80.47,8.71,42.48,0.0,82.32,7.39,57.52,0.0,0.0,19.53,72.3,0.0,17.68,0.0,33.51,BROOKLYN BRIDGE ACADEMY,33,KINGS,2018
331800011617,0.0,0.0,83.98,77.73,4.69,36.72,0.0,85.55,0.0,63.28,0.0,0.0,22.27,42.97,0.0,14.45,0.0,69.14,HS FOR INNOVATION -ADVERTISING/MEDIA,33,KINGS,2018
331800011629,0.0,0.0,92.01,75.44,2.96,42.6,0.0,79.88,0.0,57.4,0.0,0.0,24.56,49.7,0.0,20.12,0.0,78.4,CULTURAL ACADEMY-ARTS AND SCIENCES,33,KINGS,2018
331800011633,0.0,0.0,84.3,92.61,0.0,69.05,0.0,86.61,6.47,30.95,0.0,0.0,7.39,0.0,0.0,13.39,0.0,90.76,HIGH SCHOOL FOR MEDICAL PROFESSIONS,33,KINGS,2018
331800011635,0.0,0.0,89.91,80.42,0.0,51.93,0.0,75.37,0.0,48.07,0.0,0.0,19.58,0.0,0.0,24.63,0.0,25.82,OLYMPUS ACADEMY,33,KINGS,2018
331800011637,0.0,0.0,82.72,81.06,1.99,40.2,0.0,78.74,7.64,59.8,0.0,0.0,18.94,21.26,0.0,21.26,0.0,82.72,ACAD FOR CONSERVATION & ENVIRONMENT,33,KINGS,2018
331800011642,0.0,0.0,80.13,73.4,10.26,33.65,0.0,75.96,6.09,66.35,0.0,0.0,26.6,89.74,0.0,24.04,0.0,60.9,URBAN ACTION ACADEMY,33,KINGS,2018
331800011673,0.0,0.0,79.62,73.62,4.32,45.56,0.0,68.35,8.15,54.44,0.0,0.0,26.38,68.59,0.0,31.65,0.0,45.08,EAST BROOKLYN COMMUNITY HIGH SCHOOL,33,KINGS,2018
331800860908,0.0,0.0,0.0,70.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,96.67,KINGS COLLEGIATE CHARTER SCHOOL,33,KINGS,2018
331900011404,0.0,0.0,76.73,72.01,0.0,65.09,0.0,82.39,6.92,34.91,0.0,0.0,27.99,0.0,0.0,17.61,0.0,91.51,ACADEMY FOR YOUNG WRITERS,33,KINGS,2018
331900011409,0.0,0.0,68.8,74.36,0.0,48.72,0.0,58.55,0.0,51.28,0.0,0.0,25.64,0.0,0.0,16.67,0.0,86.75,EAST NY FAMILY ACADEMY,33,KINGS,2018
331900011502,0.0,0.0,69.31,74.83,0.0,25.86,4.14,73.1,0.0,74.14,0.0,0.0,25.17,0.0,0.0,26.9,0.0,73.45,CAPTAIN VERNON A RICHARDS HS-FIRE,33,KINGS,2018
331900011504,0.0,0.0,71.35,69.1,6.46,39.04,0.0,77.81,20.22,60.96,0.0,0.0,30.9,69.66,0.0,22.19,0.0,58.15,HIGH SCHOOL FOR CIVIL RIGHTS,33,KINGS,2018
331900011507,0.0,0.0,71.99,87.96,4.71,57.33,0.0,80.1,6.54,42.67,0.0,0.0,12.04,43.46,0.0,19.9,0.0,77.75,PERF ARTS & TECH HIGH SCHOOL,33,KINGS,2018
331900011510,0.0,0.0,75.61,85.37,3.66,57.32,0.0,74.8,12.6,42.68,0.0,0.0,14.63,22.36,0.0,25.2,0.0,74.39,WORLD ACAD FOR TOTAL COM HEALTH,33,KINGS,2018
331900011583,0.0,0.0,0.0,85.45,71.82,53.64,15.45,0.0,0.0,46.36,0.0,0.0,14.55,28.18,0.0,0.0,0.0,74.09,MULTICULTURAL HIGH SCHOOL,33,KINGS,2018
331900011615,0.0,4.31,60.24,73.65,1.2,12.46,2.87,75.45,31.5,87.54,0.0,0.0,26.35,26.83,0.0,24.55,0.0,77.13,TRANSIT TECH CAREER AND TECH EDU,33,KINGS,2018
331900011618,0.0,1.94,42.38,82.83,8.03,19.39,4.99,75.9,46.81,80.61,0.0,0.0,17.17,68.42,0.0,24.1,0.0,81.99,ACADEMY OF INNOVATIVE TECHNOLOGY,33,KINGS,2018
331900011639,0.0,0.0,33.23,83.54,12.5,38.72,7.01,81.71,54.88,61.28,0.0,0.0,16.46,62.8,0.0,18.29,0.0,65.85,BROOKLYN LAB SCHOOL,33,KINGS,2018
331900011659,0.0,0.0,23.05,86.01,11.11,44.44,8.23,48.15,64.61,55.56,0.0,0.0,13.99,63.37,0.0,10.7,2.88,81.07,CYPRESS HILLS COLLEGIATE PREP SCHOOL,33,KINGS,2018
331900011660,0.0,0.0,68.78,87.55,5.02,68.56,1.09,69.43,0.0,31.44,0.0,0.0,12.45,72.49,0.0,30.57,0.0,72.49,W H MAXWELL CAREER AND TECH HS,33,KINGS,2018
331900011683,0.0,7.55,57.23,86.79,10.69,61.32,9.12,75.79,28.3,38.68,0.0,0.0,13.21,89.31,0.0,24.21,0.0,70.13,SCH FOR CLASSICS: AN ACADEMY-TWP,33,KINGS,2018
331900011764,0.0,11.49,49.43,75.86,12.64,62.07,0.0,86.21,28.74,37.93,0.0,0.0,24.14,87.36,0.0,13.79,0.0,79.31,URBAN ASSEMBLY-COLLABORATIVE HEALTHC,33,KINGS,2018
331900860880,0.0,0.0,0.0,22.5,0.0,53.75,0.0,0.0,0.0,46.25,0.0,0.0,15.0,0.0,0.0,0.0,0.0,80.0,ACHIEVEMENT FIRST E NY CHARTER SCH,33,KINGS,2018
331900860891,0.0,0.0,78.41,87.04,0.0,47.84,0.0,90.7,0.0,52.16,0.0,0.0,12.96,0.0,0.0,9.3,0.0,86.05,UFT CHARTER SCHOOL,33,KINGS,2018
332000011445,0.0,41.7,3.49,78.03,12.19,42.3,12.61,85.66,27.21,57.7,0.0,0.95,21.97,87.81,0.0,14.34,26.65,78.93,NEW UTRECHT HIGH SCHOOL,33,KINGS,2018
332000011485,0.0,18.78,8.29,74.39,3.17,46.83,6.5,82.2,55.04,53.17,0.0,1.54,25.61,96.83,0.0,17.8,16.34,90.24,HIGH SCHOOL OF TELECOMMUNICATIONS,33,KINGS,2018
332000011490,0.0,29.73,4.52,71.7,12.8,46.02,8.95,87.86,28.07,53.98,0.0,0.0,28.3,87.2,0.0,12.14,35.73,79.57,FORT HAMILTON HIGH SCHOOL,33,KINGS,2018
332000011505,0.0,40.26,0.0,80.59,24.17,44.52,14.11,85.35,29.17,55.48,0.0,0.0,19.41,75.83,0.0,14.65,18.71,70.0,FRANKLIN D ROOSEVELT HIGH SCHOOL,33,KINGS,2018
332000011609,0.0,49.53,16.4,90.54,0.0,0.0,15.46,83.91,9.15,0.0,0.0,0.0,9.46,0.0,0.0,16.09,14.2,93.38,URBAN ASSEMBLY SCH-CRIMINAL JUSTICE,33,KINGS,2018
332100011337,0.0,36.7,3.36,86.54,61.77,30.89,23.24,0.0,24.46,69.11,0.0,0.0,13.46,38.23,0.0,0.0,14.98,70.34,INTERNATIONAL HIGH SCH-LAFAYETTE,33,KINGS,2018
332100011344,0.0,0.0,21.72,57.24,6.55,45.17,9.14,81.72,20.69,54.83,0.0,0.0,42.76,93.45,0.0,18.28,43.79,78.45,RACHEL CARSON HS FOR COASTAL STUDIES,33,KINGS,2018
