,AGGREGATION_NAME,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_CODE,COUNTY_CODE,COUNTY_NAME,YEAR,HOMELESS,IN FOSTER CARE,NOT HOMELESS,NOT IN FOSTER CARE,PARENT NOT IN ARMED FORCES,PARENT IN ARMED FORCES,NUM_OUT_CERT,PER_TEACH_INEXP,PER_OUT_CERT,NRC_CODE,CHARTER
5514,SACHEM HIGH SCHOOL NORTH,0.0,4.53,0.36,23.61,50.22,0.0,90.84,9.25,0.0,49.78,0.0,0.0,76.39,0.0,0.0,9.16,83.53,94.03,580205060019,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.43,0.25,5.0,False
5515,SACHEM HIGH SCHOOL NORTH,0.0,5.04,0.0,24.6,51.65,0.0,89.38,9.87,0.0,48.35,0.0,0.0,75.4,0.0,0.0,10.62,81.83,94.69,580205060019,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.83,2.96,5.0,False
5516,SACHEM HIGH SCHOOL NORTH,0.0,5.18,0.0,25.31,51.52,0.0,89.1,10.13,0.0,48.48,0.0,0.0,74.69,0.0,0.0,10.9,81.24,95.27,580205060019,58,SUFFOLK,2019,1.61,0.0,98.39,0.0,0.0,0.0,6.0,10.85,2.15,5.0,False
5517,SACHEM HIGH SCHOOL EAST,0.17,5.39,2.55,17.86,49.31,0.35,91.59,7.42,0.78,50.69,0.0,0.26,82.14,99.22,100.0,8.41,84.21,94.09,580205060020,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.12,0.45,5.0,False
5518,SACHEM HIGH SCHOOL EAST,0.0,5.96,0.0,18.3,52.44,0.0,91.45,7.29,1.25,47.56,0.0,0.0,81.7,74.54,0.0,8.55,84.33,95.38,580205060020,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.31,0.92,5.0,False
5519,SACHEM HIGH SCHOOL EAST,0.0,5.62,0.0,20.71,50.15,0.0,90.57,8.18,1.68,49.85,0.0,0.0,79.29,98.32,0.0,9.43,83.1,94.8,580205060020,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.08,1.16,5.0,False
5520,SACHEM HIGH SCHOOL EAST,0.0,5.5,0.9,22.53,50.88,0.66,89.86,9.6,2.05,49.12,0.0,0.0,77.47,97.95,0.0,10.14,82.19,95.12,580205060020,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.29,2.58,5.0,False
5521,SACHEM HIGH SCHOOL EAST,0.0,6.25,1.35,23.1,49.86,1.41,88.96,10.93,2.54,50.14,0.0,0.45,76.9,97.46,0.0,11.04,79.55,95.41,580205060020,58,SUFFOLK,2019,2.14,0.0,97.86,0.0,0.0,0.0,10.0,11.8,3.24,5.0,False
5522,EARL L VANDERMEULEN HIGH SCHOOL,0.0,3.54,0.51,5.32,50.13,0.51,90.63,8.1,0.51,49.87,0.25,1.77,94.68,99.49,99.75,9.37,86.08,97.97,580206020003,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,0.0,6.0,False
5523,EARL L VANDERMEULEN HIGH SCHOOL,0.0,2.79,0.0,5.85,49.3,0.0,92.2,4.18,0.0,50.7,0.0,0.0,66.57,0.0,0.0,7.8,86.91,98.61,580206020003,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,6.0,False
5524,EARL L VANDERMEULEN HIGH SCHOOL,0.0,1.31,0.0,9.4,53.52,0.0,92.95,7.57,0.0,46.48,0.0,0.0,90.6,0.0,0.0,7.05,84.86,98.69,580206020003,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,6.0,False
5525,EARL L VANDERMEULEN HIGH SCHOOL,0.0,1.38,0.0,9.37,49.86,0.0,93.39,2.75,0.0,50.14,0.0,0.0,90.63,0.0,0.0,6.61,87.6,97.52,580206020003,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.0,6.0,False
5526,EARL L VANDERMEULEN HIGH SCHOOL,0.0,0.0,0.0,9.38,50.35,0.0,92.71,6.6,0.0,49.65,0.0,0.0,90.62,0.0,0.0,7.29,85.76,98.09,580206020003,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,6.0,False
5527,MOUNT SINAI HIGH SCHOOL,0.0,6.54,0.84,10.57,50.34,0.0,90.27,1.68,0.0,49.66,0.0,0.0,89.43,0.0,0.0,9.73,86.74,98.49,580207020003,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,6.0,False
5528,MT SINAI HIGH SCHOOL,0.0,5.39,2.63,7.54,48.62,0.24,91.26,3.23,0.12,51.38,0.0,0.12,92.46,99.88,100.0,8.74,88.62,97.6,580207020003,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.56,6.0,False
5529,MT SINAI HIGH SCHOOL,0.0,5.95,3.45,8.68,49.94,0.0,90.73,4.16,0.0,50.06,0.0,0.0,91.32,0.0,0.0,9.27,85.26,98.22,580207020003,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59,0.59,6.0,False
5530,MT SINAI HIGH SCHOOL,0.0,5.46,2.11,8.81,48.76,0.0,90.32,2.85,0.0,51.24,0.0,0.0,91.19,0.0,0.0,9.68,87.1,99.26,580207020003,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.38,1.79,6.0,False
5531,MT SINAI HIGH SCHOOL,0.0,6.15,1.51,10.92,50.06,0.0,89.96,1.51,0.0,49.94,0.0,0.0,89.08,0.0,0.0,10.04,85.57,98.75,580207020003,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,0.0,6.0,False
5532,MILLER PLACE HIGH SCHOOL,0.11,2.78,1.18,9.83,49.89,0.11,88.89,5.98,0.32,50.11,0.0,1.5,90.17,99.68,100.0,11.11,88.46,97.33,580208020003,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.28,0.52,6.0,False
5533,MILLER PLACE HIGH SCHOOL,0.0,2.14,0.64,13.18,47.8,0.0,89.71,6.11,0.0,52.2,0.0,0.0,86.82,0.0,0.0,10.29,88.0,97.32,580208020003,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,6.0,False
5534,MILLER PLACE HIGH SCHOOL,0.0,2.3,0.0,13.49,49.69,0.0,89.64,5.54,0.0,50.31,0.0,0.0,86.51,0.0,0.0,10.36,88.91,96.34,580208020003,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.63,0.51,6.0,False
5535,MILLER PLACE HIGH SCHOOL,0.0,1.75,1.97,17.25,49.78,0.0,89.08,7.53,0.0,50.22,0.0,0.0,82.75,0.0,0.0,10.92,85.59,97.49,580208020003,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0,6.0,False
5536,MILLER PLACE HIGH SCHOOL,0.0,1.66,1.21,16.29,50.23,0.0,88.39,7.39,0.0,49.77,0.0,0.0,83.71,0.0,0.0,11.61,86.73,97.74,580208020003,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0,6.0,False
5537,ROCKY POINT HIGH SCHOOL,0.0,1.58,0.3,22.95,46.79,0.49,87.34,4.55,0.49,53.21,0.0,0.79,77.05,99.51,100.0,12.66,92.78,96.44,580209020002,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,5.0,False
5538,ROCKY POINT HIGH SCHOOL,0.0,0.0,0.0,23.75,48.58,0.0,85.34,4.89,0.0,51.42,0.0,0.0,76.25,0.0,0.0,14.66,91.98,97.46,580209020002,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,5.0,False
5539,ROCKY POINT HIGH SCHOOL,0.0,0.0,0.0,24.98,49.2,0.0,85.62,6.62,0.0,50.8,0.0,0.0,75.02,0.0,0.0,14.38,90.35,97.26,580209020002,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,5.0,False
5540,ROCKY POINT HIGH SCHOOL,0.0,0.0,0.0,27.5,51.54,0.0,85.69,9.07,1.31,48.46,0.0,0.0,72.5,49.2,0.0,14.31,88.03,97.01,580209020002,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63,0.0,5.0,False
5541,ROCKY POINT HIGH SCHOOL,0.0,0.0,0.0,28.16,50.81,0.0,85.73,10.39,1.5,49.19,0.0,0.0,71.84,64.96,0.0,14.27,86.73,96.81,580209020002,58,SUFFOLK,2019,1.88,0.0,64.58,0.0,0.0,0.0,0.0,11.45,0.0,5.0,False
5542,NEWFIELD HIGH SCHOOL,0.06,5.72,5.66,23.38,49.37,0.89,91.12,14.19,1.79,50.63,0.0,0.42,76.62,98.21,100.0,8.88,73.94,92.25,580211060010,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,5.0,False
5543,NEWFIELD HIGH SCHOOL,0.0,4.18,4.12,28.62,48.68,0.0,91.94,14.65,1.6,51.32,0.0,0.74,71.38,98.4,0.0,8.06,74.15,92.55,580211060010,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,5.0,False
5544,NEWFIELD HIGH SCHOOL,0.0,3.62,5.56,32.81,49.44,0.0,91.12,14.88,2.38,50.56,0.0,1.19,67.19,97.62,0.0,8.88,73.56,92.38,580211060010,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,5.0,False
5545,NEWFIELD HIGH SCHOOL,0.0,4.92,2.71,35.46,49.84,0.95,90.79,16.4,1.96,50.16,0.0,0.76,64.54,98.04,0.0,9.21,73.06,93.94,580211060010,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,5.0,False
5546,NEWFIELD HIGH SCHOOL,0.0,5.87,1.9,35.58,50.35,1.47,89.64,17.27,2.33,49.65,0.0,0.52,64.42,97.67,0.0,10.36,71.24,94.04,580211060010,58,SUFFOLK,2019,1.3,0.0,67.36,0.0,0.0,0.0,0.0,5.11,0.0,5.0,False
5547,CENTEREACH HIGH SCHOOL,0.0,6.75,4.18,23.05,47.47,0.69,89.26,11.56,1.5,52.53,0.0,0.25,76.95,98.5,100.0,10.74,77.26,91.44,580211060016,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.42,0.3,5.0,False
5548,CENTEREACH HIGH SCHOOL,0.0,4.53,1.26,27.17,46.98,0.0,88.11,14.97,1.76,53.02,0.0,0.0,72.83,98.24,0.0,11.89,75.85,93.14,580211060016,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.81,2.11,5.0,False
5549,CENTEREACH HIGH SCHOOL,0.0,1.23,3.63,27.22,46.66,0.0,88.92,14.06,2.59,53.34,0.0,0.0,72.78,97.41,0.0,11.08,76.86,84.58,580211060016,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.82,4.26,5.0,False
5550,CENTEREACH HIGH SCHOOL,0.0,5.22,1.16,30.17,48.55,1.1,88.91,16.57,3.29,51.45,0.0,0.0,69.83,96.71,0.0,11.09,72.73,92.78,580211060016,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53,0.0,5.0,False
5551,CENTEREACH HIGH SCHOOL,0.0,4.75,2.33,29.34,49.44,1.38,89.73,15.27,3.62,50.56,0.0,0.0,70.66,96.38,0.0,10.27,73.94,93.1,580211060016,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,0.0,5.0,False
5552,LONGWOOD HIGH SCHOOL,0.33,3.55,19.01,43.74,50.6,0.54,86.76,19.11,1.38,49.4,0.0,1.89,56.26,98.62,100.0,13.24,56.11,89.66,580212060005,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.23,0.17,5.0,False
5553,LONGWOOD HIGH SCHOOL,0.52,3.48,18.53,45.7,47.98,0.0,86.23,19.84,1.83,52.02,0.0,1.2,54.3,98.17,0.0,13.77,55.24,90.34,580212060005,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.29,0.17,5.0,False
5554,LONGWOOD HIGH SCHOOL,0.7,3.82,19.1,48.35,48.42,0.0,84.83,21.86,1.95,51.58,0.0,2.57,51.65,98.05,0.0,15.17,51.25,89.31,580212060005,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.46,0.51,5.0,False
5555,LONGWOOD HIGH SCHOOL,0.86,3.35,20.01,50.58,49.01,0.37,82.74,23.82,3.5,50.99,0.0,2.83,49.42,96.5,0.0,17.26,49.12,88.18,580212060005,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,5.0,False
5556,LONGWOOD HIGH SCHOOL,0.54,3.44,19.46,51.25,49.14,0.69,82.51,25.8,3.24,50.86,0.0,2.11,48.75,96.76,0.0,17.49,47.42,89.61,580212060005,58,SUFFOLK,2019,2.9,0.0,97.1,0.0,0.0,0.0,8.0,7.71,1.98,5.0,False
5557,PATCHOGUE-MEDFORD HIGH SCHOOL,0.43,2.23,5.04,35.87,50.21,1.06,91.56,23.41,4.42,49.79,0.0,0.43,64.13,95.58,100.0,8.44,68.46,89.18,580224030008,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,0.44,5.0,False
5558,PATCHOGUE-MEDFORD HIGH SCHOOL,0.0,0.52,4.86,41.17,52.13,0.0,92.13,27.41,5.34,47.87,0.0,0.0,58.83,94.66,0.0,7.87,64.61,90.41,580224030008,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.84,0.44,5.0,False
5559,PATCHOGUE-MEDFORD HIGH SCHOOL,0.0,1.69,5.11,44.65,51.06,0.0,92.26,29.72,5.19,48.94,0.0,0.71,55.35,94.81,0.0,7.74,61.83,89.9,580224030008,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.38,0.23,5.0,False
5560,PATCHOGUE-MEDFORD HIGH SCHOOL,0.0,0.58,4.82,47.63,50.12,1.32,92.34,33.94,6.8,49.88,0.0,0.35,52.37,93.2,0.0,7.66,57.54,88.37,580224030008,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,0.0,5.0,False
5561,PATCHOGUE-MEDFORD HIGH SCHOOL,0.0,1.9,5.03,48.68,49.58,2.17,92.28,34.87,5.87,50.42,0.0,0.85,51.32,94.13,0.0,7.72,55.98,90.5,580224030008,58,SUFFOLK,2019,2.75,0.0,97.25,0.0,0.0,0.0,1.0,15.2,0.33,5.0,False
5562,WILLIAM FLOYD HIGH SCHOOL,0.66,3.17,13.23,43.83,50.02,0.41,89.72,20.2,2.17,49.98,0.0,1.4,56.17,97.83,100.0,10.28,61.33,81.46,580232030002,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.99,0.37,5.0,False
5563,WILLIAM FLOYD HIGH SCHOOL,0.27,2.68,14.36,46.69,49.37,0.0,88.13,21.91,2.3,50.63,0.0,0.77,53.31,97.7,0.0,11.87,59.44,80.35,580232030002,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.93,0.37,5.0,False
5564,WILLIAM FLOYD HIGH SCHOOL,0.0,2.75,15.87,47.98,49.6,0.0,86.73,21.11,2.56,50.4,0.0,1.09,52.02,97.44,0.0,13.27,58.54,83.6,580232030002,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.48,0.95,5.0,False
5565,WILLIAM FLOYD HIGH SCHOOL,0.36,2.85,16.35,53.76,50.18,0.0,87.55,23.25,3.47,49.82,0.0,1.64,46.24,96.53,0.0,12.45,55.18,85.26,580232030002,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.34,1.56,5.0,False
5566,WILLIAM FLOYD HIGH SCHOOL,0.0,2.91,15.52,56.3,49.42,0.0,87.49,24.35,4.12,50.58,0.0,0.0,43.7,95.88,0.0,12.51,54.8,88.55,580232030002,58,SUFFOLK,2019,6.16,0.0,93.84,0.0,0.0,0.0,7.0,15.75,1.83,5.0,False
5567,CENTER MORICHES HIGH SCHOOL,6.12,0.9,5.22,17.99,47.48,0.36,85.61,9.71,0.9,52.52,0.0,0.0,82.01,99.1,100.0,14.39,78.06,93.17,580233020001,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,5.0,False
5568,CENTER MORICHES HIGH SCHOOL,1.62,0.0,4.71,22.56,45.94,0.0,85.71,9.42,0.0,54.06,0.0,0.0,77.44,0.0,0.0,14.29,80.19,94.48,580233020001,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.38,0.79,5.0,False
5569,CENTER MORICHES HIGH SCHOOL,1.72,0.0,2.93,23.62,49.66,0.0,85.52,12.07,0.0,50.34,0.0,0.0,76.38,0.0,0.0,14.48,77.76,92.41,580233020001,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,5.0,False
5570,CENTER MORICHES HIGH SCHOOL,0.0,0.0,3.48,23.83,50.43,0.0,85.91,14.61,1.39,49.57,0.0,0.0,76.17,23.3,0.0,14.09,76.0,93.04,580233020001,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,5.0,False
5571,CENTER MORICHES HIGH SCHOOL,0.0,0.0,2.71,22.4,48.19,0.0,84.84,16.29,3.62,51.81,0.0,0.0,77.6,65.61,0.0,15.16,74.21,93.44,580233020001,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,0.0,5.0,False
5572,BELLPORT SENIOR HIGH SCHOOL,0.53,1.58,27.16,47.78,53.35,0.53,86.53,24.53,2.78,46.65,0.0,0.98,52.22,97.22,100.0,13.47,45.22,83.75,580235060006,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.28,2.28,5.0,False
5573,BELLPORT SENIOR HIGH SCHOOL,0.0,0.39,25.89,51.85,50.15,0.0,86.67,25.73,3.47,49.85,0.0,1.08,48.15,72.19,0.0,13.33,44.38,85.29,580235060006,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.52,1.89,5.0,False
5574,BELLPORT SENIOR HIGH SCHOOL,0.0,1.73,23.72,54.44,49.77,0.0,87.05,27.56,4.22,50.23,0.0,0.45,45.56,95.78,0.0,12.95,44.5,87.2,580235060006,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.8,2.22,5.0,False
5575,BELLPORT SENIOR HIGH SCHOOL,0.0,0.7,22.08,55.21,49.41,0.0,87.24,30.15,4.78,50.59,0.0,0.47,44.79,95.22,0.0,12.76,44.17,88.8,580235060006,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0.0,5.0,False
5576,BELLPORT SENIOR HIGH SCHOOL,0.0,1.51,20.79,55.8,49.24,0.0,86.98,31.79,5.45,50.76,0.0,0.0,44.2,94.55,0.0,13.02,43.59,88.9,580235060006,58,SUFFOLK,2019,3.03,0.0,96.97,0.0,0.0,0.0,0.0,15.32,0.0,5.0,False
5577,EAST HAMPTON HIGH SCHOOL,0.0,1.58,4.98,28.85,49.55,3.17,91.06,40.95,7.92,50.45,0.0,0.45,71.15,92.08,100.0,8.94,52.04,86.88,580301020002,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.4,6.0,False
5578,EAST HAMPTON HIGH SCHOOL,0.0,0.0,4.78,32.17,51.2,0.0,89.89,38.8,6.74,48.8,0.0,0.0,67.83,93.26,0.0,10.11,52.39,86.52,580301020002,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.9,4.98,6.0,False
5579,EAST HAMPTON HIGH SCHOOL,0.0,0.0,3.23,35.24,51.86,0.0,91.32,42.93,9.06,48.14,0.0,0.0,64.76,90.94,0.0,8.68,50.0,85.48,580301020002,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.84,7.69,6.0,False
5580,EAST HAMPTON HIGH SCHOOL,0.0,1.62,3.81,41.69,48.5,0.0,90.65,43.42,10.28,51.5,0.0,0.0,58.31,89.72,0.0,9.35,48.04,85.68,580301020002,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.29,7.89,6.0,False
5581,EAST HAMPTON HIGH SCHOOL,0.0,2.15,3.07,45.71,50.0,0.0,91.1,47.24,10.74,50.0,0.0,0.77,54.29,89.26,0.0,8.9,45.09,87.96,580301020002,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.75,5.88,6.0,False
5582,PIERSON HIGH SCHOOL,0.0,0.0,0.0,14.21,54.21,0.0,57.37,0.0,2.63,45.79,0.0,0.0,85.79,30.0,0.0,5.79,77.89,94.21,580305020004,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.76,3.23,6.0,False
5583,PIERSON MIDDLE/HIGH SCHOOL,0.65,0.97,1.62,8.77,49.35,0.65,85.39,12.99,2.6,50.65,0.0,0.0,91.23,97.4,100.0,14.61,83.77,89.94,580305020004,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.23,0.56,6.0,False
5584,PIERSON MIDDLE/HIGH SCHOOL,0.0,0.0,0.0,15.82,49.68,0.0,88.92,0.0,0.0,50.32,0.0,0.0,58.23,0.0,0.0,11.08,80.06,93.99,580305020004,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,0.55,6.0,False
5585,PIERSON MIDDLE/HIGH SCHOOL,0.0,0.0,0.0,18.59,47.96,0.0,88.85,0.0,0.0,52.04,0.0,0.0,81.41,0.0,0.0,11.15,80.3,91.82,580305020004,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.59,1.1,6.0,False
5586,PIERSON MIDDLE/HIGH SCHOOL,0.0,0.0,0.0,16.6,49.06,0.0,89.06,0.0,3.77,50.94,0.0,0.0,83.4,43.77,0.0,10.94,76.23,90.94,580305020004,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.67,3.28,6.0,False
5587,ELWOOD/JOHN GLENN HIGH SCHOOL,0.12,8.62,9.7,14.37,48.62,0.12,88.62,11.14,1.2,51.38,0.0,0.6,85.63,98.8,100.0,11.38,69.82,97.25,580401020003,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.34,0.58,5.0,False
5588,ELWOOD/JOHN GLENN HIGH SCHOOL,0.0,4.83,7.55,18.69,47.03,0.0,88.86,10.27,0.62,52.97,0.0,0.0,81.31,25.12,0.0,11.14,72.65,98.02,580401020003,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,0.57,5.0,False
5589,ELWOOD/JOHN GLENN HIGH SCHOOL,0.0,4.58,5.33,16.73,46.96,0.0,88.97,11.65,0.0,53.04,0.0,0.0,83.27,0.0,0.0,11.03,72.74,97.89,580401020003,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,1.17,5.0,False
5590,ELWOOD/JOHN GLENN HIGH SCHOOL,0.0,6.95,2.32,20.98,46.98,0.0,91.51,14.93,0.0,53.02,0.0,0.0,79.02,0.0,0.0,8.49,70.01,97.68,580401020003,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,5.0,False
5591,ELWOOD/JOHN GLENN HIGH SCHOOL,0.0,8.06,2.8,20.49,47.81,0.0,91.59,14.54,1.05,52.19,0.0,0.88,79.51,30.65,0.0,8.41,68.65,97.46,580401020003,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,5.0,False
5592,COLD SPRING HARBOR HIGH SCHOOL,0.0,1.71,1.09,1.55,50.39,0.0,89.61,1.71,0.0,49.61,0.0,0.0,98.45,100.0,100.0,10.39,95.5,99.07,580402060004,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.13,0.38,6.0,False
5593,COLD SPRING HARBOR HIGH SCHOOL,0.0,1.55,0.0,0.0,51.94,0.0,89.77,0.0,0.0,48.06,0.0,0.0,0.0,0.0,0.0,10.23,94.26,99.69,580402060004,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,6.0,False
5594,COLD SPRING HARBOR HIGH SCHOOL,0.0,3.85,0.0,0.0,49.15,0.0,89.83,0.0,0.0,50.85,0.0,0.0,0.0,0.0,0.0,10.17,92.3,99.38,580402060004,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,6.0,False
5595,COLD SPRING HARBOR HIGH SCHOOL,0.0,2.33,0.0,0.0,48.91,0.0,88.82,1.55,0.0,51.09,0.0,0.0,0.0,0.0,0.0,11.18,92.7,98.45,580402060004,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,6.0,False
5596,COLD SPRING HARBOR HIGH SCHOOL,0.0,3.97,0.0,2.58,49.21,0.0,89.48,3.57,0.0,50.79,0.0,0.0,64.29,0.0,0.0,10.52,89.29,98.81,580402060004,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.39,0.58,6.0,False
5597,HUNTINGTON HIGH SCHOOL,0.0,2.69,8.93,28.88,49.35,2.17,85.08,25.24,3.56,50.65,0.0,1.56,71.12,96.44,100.0,14.92,61.58,93.06,580403030013,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.0,5.0,False
5598,HUNTINGTON HIGH SCHOOL,0.0,0.93,10.87,36.59,46.77,0.0,85.65,30.22,3.48,53.23,0.0,0.51,63.41,96.52,0.0,14.35,55.77,93.29,580403030013,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,0.0,5.0,False
5599,HUNTINGTON HIGH SCHOOL,0.0,0.49,9.23,34.76,49.01,0.0,83.94,28.5,2.88,50.99,0.0,0.49,65.24,97.12,0.0,16.06,58.65,94.4,580403030013,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47,0.0,5.0,False
5600,HUNTINGTON HIGH SCHOOL,0.0,1.1,8.2,38.53,50.43,0.0,85.26,32.23,5.36,49.57,0.0,0.95,61.47,94.64,0.0,14.74,55.87,94.96,580403030013,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,5.0,False
